'number', 'chromosome', 'start', 'stop', 'maker_name', 'DNA_left', 'DNA_intra', 'DNA_right', 'LTR_left', 'LTR_intra', 'LTR_right', 'Unknown_left', 'Unknown_intra', 'Unknown_right', 'LINE_left', 'LINE_intra', 'LINE_right', 'MULE_left', 'MULE_intra', 'MULE_right', 'Gypsy_left', 'Gypsy_intra', 'Gypsy_right', 'Unknown_fam_left', 'Unknown_fam_intra', 'Unknown_fam_right', 'CMC_EnSpm_left', 'CMC_EnSpm_intra', 'CMC_EnSpm_right', 'Copia_left', 'Copia_intra', 'Copia_right', 'None_left', 'None_intra', 'None_right', 'hAT_left', 'hAT_intra', 'hAT_right', 'PIF_Harbinger_left', 'PIF_Harbinger_intra', 'PIF_Harbinger_right', 'prox_left', 'prox_right', 'they_are_inside', 'length'
5223,'Fvb6-1',32619967,32623992,'maker-Fvb6-1-augustus-gene-326.46',0,0,0,0,0,0,0,0,0,0.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702,0,0,0,0,0,0,0,0,148,None,0,2221
5224,'Fvb6-1',32623074,32626961,'maker-Fvb6-1-snap-gene-326.69',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1920
5225,'Fvb6-1',32630052,32630288,'augustus_masked-Fvb6-1-processed-gene-326.5',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,237
5226,'Fvb6-1',32630911,32634980,'maker-Fvb6-1-augustus-gene-326.53',0,0,0,0,0,0.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,373,0,2219
5227,'Fvb6-1',32639174,32640184,'snap_masked-Fvb6-1-processed-gene-326.25',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,423
5228,'Fvb6-1',32640500,32641411,'snap_masked-Fvb6-1-processed-gene-326.26',0,0,0,0,0,0.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,406,0,912
5229,'Fvb6-1',32646608,32647741,'snap_masked-Fvb6-1-processed-gene-326.37',0,0,0,0.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,305,None,0,1134
5230,'Fvb6-1',32648983,32655117,'maker-Fvb6-1-augustus-gene-326.54',0,0,0,0,0,0,1.196,0.013202933985330073,0,0,0,0,0,0,0,0,0,0,1.196,0.013202933985330073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,3821
5231,'Fvb6-1',32655727,32658438,'maker-Fvb6-1-snap-gene-326.72',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1485
5232,'Fvb6-1',32659385,32663965,'augustus_masked-Fvb6-1-processed-gene-326.7',0,0,0,0,0.08033180528268936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08033180528268936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,2115
5233,'Fvb6-1',32663937,32667799,'maker-Fvb6-1-augustus-gene-326.56',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1709
5234,'Fvb6-1',32668234,32680865,'maker-Fvb6-1-snap-gene-326.74',0,0,0,0,0.07963901203293224,0,0,0,0,0,0.01725775807473084,0,0,0,0,0,0,0,0,0.07963901203293224,0,0,0,0,0,0,0,0,0.01725775807473084,0,0,0,0,0,0,0,None,None,3,3397
5235,'Fvb6-1',32680683,32685817,'maker-Fvb6-1-snap-gene-326.64',0,0,0,0,0.015774099318403116,0,0,0,0.154,0,0,0,0,0,0,0,0.015774099318403116,0,0,0,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,422,1,3887
5236,'Fvb6-1',32687413,32689909,'maker-Fvb6-1-augustus-gene-327.45',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1946
5237,'Fvb6-1',32690651,32691175,'augustus_masked-Fvb6-1-processed-gene-327.0',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,525
5238,'Fvb6-1',32691445,32693142,'augustus_masked-Fvb6-1-processed-gene-327.1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1698
5239,'Fvb6-1',32693396,32697746,'maker-Fvb6-1-snap-gene-327.59',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1848
5240,'Fvb6-1',32698283,32701857,'maker-Fvb6-1-snap-gene-327.60',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1169
5241,'Fvb6-1',32702403,32703302,'maker-Fvb6-1-snap-gene-327.55',0,0.9411111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12222222222222222,0,0,0,0,None,None,2,467
5242,'Fvb6-1',32719875,32721023,'snap_masked-Fvb6-1-processed-gene-327.25',0,0,0,0,0.33246301131418626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33246301131418626,0,0,0,0,0,0,0,0,0,0,None,None,1,333
5243,'Fvb6-1',32721034,32721889,'snap_masked-Fvb6-1-processed-gene-327.26',0,0,0,0.02,0,0,0,0.30257009345794394,0.254,0,0,0,0,0,0,0,0,0,0,0.30257009345794394,0.254,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,489,0,0,393
5244,'Fvb6-1',32723322,32725894,'maker-Fvb6-1-snap-gene-327.61',0.664,0,0.458,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458,0,0,0,138,200,0,1391
5245,'Fvb6-1',32727115,32730866,'maker-Fvb6-1-augustus-gene-327.48',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2432
5246,'Fvb6-1',32734483,32737281,'maker-Fvb6-1-augustus-gene-327.49',0,0,0,0,0.09110396570203644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09110396570203644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,959
5247,'Fvb6-1',32738588,32739955,'augustus_masked-Fvb6-1-processed-gene-327.10',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1368
5248,'Fvb6-1',32745584,32747202,'maker-Fvb6-1-snap-gene-327.64',0,0,0,1.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0259999999999998,0,0,0,0,0,0.168,0,0,0,0,0,0,0,0,0,0,0,22,None,0,1494
5249,'Fvb6-1',32747271,32749944,'maker-Fvb6-1-snap-gene-327.67',0,0.13949139865370233,0,0,0,0,0,0,0.384,0,0,0,0,0.11667913238593867,0,0,0,0,0,0,0.384,0,0,0,0,0,0,0,0,0,0,0.02281226626776365,0,0,0,0,None,1,3,2068
5250,'Fvb6-1',32757239,32760014,'maker-Fvb6-1-augustus-gene-327.52',0,0,0,0,0.037824207492795386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037824207492795386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,2491
5251,'Fvb6-1',32765633,32767644,'maker-Fvb6-1-snap-gene-327.69',0,0,0,0,0.577037773359841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577037773359841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,4,1065
5252,'Fvb6-1',32769062,32776330,'maker-Fvb6-1-augustus-gene-327.44',0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,489,None,0,4849
5253,'Fvb6-1',32774673,32782643,'maker-Fvb6-1-snap-gene-327.70',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,3657
5254,'Fvb6-1',32793390,32794999,'maker-Fvb6-1-augustus-gene-328.49',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1366
5255,'Fvb6-1',32794899,32798646,'snap_masked-Fvb6-1-processed-gene-328.23',0,0,0,0,0.43783351120597647,0,0,0.032017075773746,0,0,0,0,0,0,0,0,0,0,0,0.07070437566702241,0,0,0,0,0,0.39914621131270006,0,0,0,0,0,0,0,0,0,0,None,None,6,425
5256,'Fvb6-1',32799268,32799737,'augustus_masked-Fvb6-1-processed-gene-328.1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,312
5257,'Fvb6-1',32810949,32811518,'snap_masked-Fvb6-1-processed-gene-328.37',0,0,0,0,0,0,0,0,0.232,0,0,0,0,0,0,0,0,0,0,0,0.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,383,0,360
5258,'Fvb6-1',32814073,32817971,'maker-Fvb6-1-snap-gene-328.67',0.072,0.08668889458835599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0.08668889458835599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,3483
5259,'Fvb6-1',32816826,32820729,'maker-Fvb6-1-augustus-gene-328.59',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2115
5260,'Fvb6-1',32821528,32824902,'maker-Fvb6-1-augustus-gene-328.51',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2299
5261,'Fvb6-1',32825117,32825806,'augustus_masked-Fvb6-1-processed-gene-328.15',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,690
5262,'Fvb6-1',32826639,32837613,'maker-Fvb6-1-augustus-gene-328.60',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,3466
5263,'Fvb6-1',32838103,32841652,'maker-Fvb6-1-snap-gene-328.69',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1652
5264,'Fvb6-1',32842066,32847179,'maker-Fvb6-1-augustus-gene-328.53',0,0,0,0,0.021705123191239736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021705123191239736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,2425
5265,'Fvb6-1',32847225,32848994,'maker-Fvb6-1-augustus-gene-328.61',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1298
5266,'Fvb6-1',32849244,32852656,'maker-Fvb6-1-snap-gene-328.72',0,0,0,0,0.10782302959273367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10782302959273367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,1544
5267,'Fvb6-1',32855017,32859085,'maker-Fvb6-1-augustus-gene-328.55',0,0,0,0.352,0.038584418776112066,0.09,0,0,0,0.242,0,0,0,0,0,0,0.038584418776112066,0.09,0.352,0,0,0,0,0,0,0,0,0.242,0,0,0,0,0,0,0,0,107,454,2,2209
5268,'Fvb6-1',32860367,32861335,'augustus_masked-Fvb6-1-processed-gene-328.9',0,0,0,0.604,0.0804953560371517,0,0,0,0,0,0,0,0,0,0,0.604,0.0804953560371517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,None,1,324
5269,'Fvb6-1',32864625,32869028,'maker-Fvb6-1-augustus-gene-328.56',0.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,None,0,1417
5270,'Fvb6-1',32869128,32869607,'snap_masked-Fvb6-1-processed-gene-328.34',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,480
5271,'Fvb6-1',32871375,32873053,'maker-Fvb6-1-augustus-gene-328.57',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1494
5272,'Fvb6-1',32873923,32874381,'augustus_masked-Fvb6-1-processed-gene-328.18',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,459
5273,'Fvb6-1',32875860,32880518,'maker-Fvb6-1-augustus-gene-328.58',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2268
5274,'Fvb6-1',32880237,32881387,'snap_masked-Fvb6-1-processed-gene-328.45',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,699
5275,'Fvb6-1',32881924,32884254,'maker-Fvb6-1-augustus-gene-328.63',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1384
5276,'Fvb6-1',32887825,32888736,'augustus_masked-Fvb6-1-processed-gene-328.21',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,912
5277,'Fvb6-1',32891003,32893022,'maker-Fvb6-1-snap-gene-329.40',0.084,0.15049504950495052,1.0,0.778,0.024257425742574258,0,0,0,0,0,0,0,0.084,0.15049504950495052,1.0,0,0,0,0.778,0.024257425742574258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,983
5278,'Fvb6-1',32900606,32901322,'augustus_masked-Fvb6-1-processed-gene-329.3',0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,None,0,717
5279,'Fvb6-1',32903165,32908856,'maker-Fvb6-1-snap-gene-329.41',0,0,0.52,0.098,0.8394237526352775,0.542,0,0,0,0,0,0,0,0,0.52,0,0.12315530569219957,0.348,0.098,0.5202037947997189,0.194,0,0,0,0,0.1960646521433591,0,0,0,0,0,0,0,0,0,0,450,239,17,675
5280,'Fvb6-1',32921761,32923100,'maker-Fvb6-1-snap-gene-329.45',0,0,0,0.264,0.2791044776119403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0,0,0,0,0,0,0.2791044776119403,0,0,0,0,0,0,0,0,0,0,306,None,1,1263
5281,'Fvb6-1',32923485,32924144,'augustus_masked-Fvb6-1-processed-gene-329.5',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,660
5282,'Fvb6-1',32925561,32925876,'maker-Fvb6-1-augustus-gene-329.30',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,201
5283,'Fvb6-1',32927008,32927849,'maker-Fvb6-1-augustus-gene-329.31',0.236,0,0,0,0,0.622,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0,0,0,0,0,0,0,0.622,0,0,0,0,0,0,0,0,0,381,188,0,737
5284,'Fvb6-1',32936916,32945592,'maker-Fvb6-1-snap-gene-329.46',0,0,0,0,0.05358995044370174,0.638,0,0.2294571856632477,0.362,0,0,0,0,0,0,0,0.019015788867119972,0,0,0.2640313472398294,0.362,0,0,0,0,0,0.638,0,0,0,0,0,0,0,0,0,None,450,8,3066
5285,'Fvb6-1',32951550,32951825,'augustus_masked-Fvb6-1-processed-gene-329.2',0,0,0,0,0,0.096,0,0,0,0,0,0,0,0,0,0,0,0.036,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,469,0,276
5286,'Fvb6-1',32954509,32955547,'snap_masked-Fvb6-1-processed-gene-329.19',0,0,0,1.4140000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0.624,0,0,0,0,0,0,0,0,0,0,0,104,None,0,618
5287,'Fvb6-1',32956755,32976680,'maker-Fvb6-1-snap-gene-329.48',0,0.05023587272909766,0,0,0.04511693265080799,0,0.132,0.00536986851349995,0,0,0,0,0,0,0,0,0,0,0.132,0.05289571414232661,0,0,0,0,0,0,0,0,0,0,0,0.04782695975107899,0,0,0,0,0,None,5,5859
5288,'Fvb6-1',32976838,32987571,'maker-Fvb6-1-snap-gene-329.47',0,0.11244643189863983,0,0,0.014719582634618969,0.196,0,0.013228991988075275,0,0,0,0,0,0,0,0,0,0,0,0.025805850568287686,0.196,0,0,0,0,0.014719582634618969,0,0,0,0,0,0.09986957331842743,0,0,0,0,None,51,7,2496
5289,'Fvb6-1',32988577,32996138,'maker-Fvb6-1-snap-gene-330.79',0,0,0,0,0.03980428458079873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03980428458079873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,3591
5290,'Fvb6-1',32998762,33002426,'augustus_masked-Fvb6-1-processed-gene-330.0',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1482
5291,'Fvb6-1',33006306,33007670,'snap_masked-Fvb6-1-processed-gene-330.34',0,0.030036630036630037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030036630036630037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,728
5292,'Fvb6-1',33011459,33012826,'augustus_masked-Fvb6-1-processed-gene-330.15',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1368
5293,'Fvb6-1',33013866,33017351,'maker-Fvb6-1-snap-gene-330.72',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1623
5294,'Fvb6-1',33016443,33021183,'maker-Fvb6-1-augustus-gene-330.67',0,0,0,0,0,0,0,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,2,0,2779
5295,'Fvb6-1',33021443,33024045,'snap_masked-Fvb6-1-processed-gene-330.38',0,0,0,0,0,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,None,0,1307
5296,'Fvb6-1',33025047,33026518,'snap_masked-Fvb6-1-processed-gene-330.39',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,456
5297,'Fvb6-1',33030124,33032226,'maker-Fvb6-1-snap-gene-330.84',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1320
5298,'Fvb6-1',33033236,33034253,'maker-Fvb6-1-snap-gene-330.85',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,276
5299,'Fvb6-1',33035506,33048139,'maker-Fvb6-1-snap-gene-330.73',0,0,0,0,0.13178724077885073,0,0,0.007123634636694634,0,0,0,0,0,0,0,0,0.12173500079151496,0,0,0.017175874624030394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,3,2294
5300,'Fvb6-1',33040426,33040902,'augustus_masked-Fvb6-1-processed-gene-330.19',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,477
5301,'Fvb6-1',33046274,33046957,'snap_masked-Fvb6-1-processed-gene-330.45',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,684
5302,'Fvb6-1',33050455,33053692,'maker-Fvb6-1-snap-gene-330.86',0.166,0,0,0.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,None,0,1728
5303,'Fvb6-1',33050500,33053947,'augustus_masked-Fvb6-1-processed-gene-330.8',0.076,0,0,0.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,None,0,1129
5304,'Fvb6-1',33056340,33058117,'maker-Fvb6-1-augustus-gene-330.61',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,950
5305,'Fvb6-1',33059120,33060466,'augustus_masked-Fvb6-1-processed-gene-330.20',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1347
5306,'Fvb6-1',33061710,33067321,'maker-Fvb6-1-snap-gene-330.75',0,0,0,0,0.02744119743406985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02744119743406985,0,0,0,0,0,0,0,0,0,0,None,None,1,2616
5307,'Fvb6-1',33067443,33068492,'augustus_masked-Fvb6-1-processed-gene-330.21',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1050
5308,'Fvb6-1',33070717,33071951,'maker-Fvb6-1-snap-gene-330.76',0,0.058299595141700404,0.624,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.058299595141700404,0.624,0,0,0,None,349,0,1138
5309,'Fvb6-1',33075725,33076548,'maker-Fvb6-1-augustus-gene-330.64',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,701
5310,'Fvb6-1',33076886,33083417,'snap_masked-Fvb6-1-processed-gene-330.53',0,0,0,0,0.06582976117575015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06582976117575015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,2857
5311,'Fvb6-1',33083902,33095565,'augustus_masked-Fvb6-1-processed-gene-331.0',0,0,0,0,0.02563443072702332,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0.02563443072702332,0,0,0,0,0,0,0,0,0,0,None,408,1,4751
5312,'Fvb6-1',33101105,33101659,'snap_masked-Fvb6-1-processed-gene-331.28',0,0,0,0.6499999999999999,0,0.118,0,0,0,0,0,0,0,0,0,0.18,0,0,0.47,0,0.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,440,0,423
5313,'Fvb6-1',33101699,33102025,'snap_masked-Fvb6-1-processed-gene-331.29',0,0,0,0,0,0.6000000000000001,0,0,0.01,0,0,0,0,0,0,0,0,0.276,0,0,0.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,494,0,327
5314,'Fvb6-1',33108008,33109182,'augustus_masked-Fvb6-1-processed-gene-331.10',0,0,0,0.662,0,0,0,0.01872340425531915,0.226,0,0,0,0,0,0,0.662,0,0,0,0.01872340425531915,0.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,1033
5315,'Fvb6-1',33109823,33113468,'maker-Fvb6-1-snap-gene-331.64',0,0,0,0,1.0751508502468456,1.024,0,0,0,0,0,0,0,0,0,0,0.3102029621503017,1.0,0,0.5334613274821722,0.024,0,0,0,0,0.2314865606143719,0,0,0,0,0,0,0,0,0,0,None,0,12,480
5316,'Fvb6-1',33119979,33122965,'augustus_masked-Fvb6-1-processed-gene-331.1',0,0,0,0.692,0.3987278205557415,0,0,0,0,0,0.27351858051556743,0,0,0,0,0.692,0,0,0,0.3987278205557415,0,0,0,0,0,0,0,0,0.27351858051556743,0,0,0,0,0,0,0,153,None,3,876
5317,'Fvb6-1',33123996,33125398,'snap_masked-Fvb6-1-processed-gene-331.32',0.078,0.4896650035637919,0,0,0,0,0.694,0.3121881682109765,0.998,0,0,0,0,0,0,0,0,0,0.694,0.3121881682109765,0.998,0,0,0,0,0,0,0,0,0,0.078,0.4896650035637919,0,0,0,0,0,431,3,249
5318,'Fvb6-1',33125826,33126020,'snap_masked-Fvb6-1-processed-gene-331.33',0,0,0.406,0,0,0,1.008,0.9538461538461539,0,0,0,0,0,0,0,0,0,0,1.008,0.9538461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0.406,0,0,0,25,282,1,195
5319,'Fvb6-1',33126789,33128741,'augustus_masked-Fvb6-1-processed-gene-331.2',0.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406,0,0,0,0,0,281,None,0,1953
5320,'Fvb6-1',33129541,33133515,'maker-Fvb6-1-snap-gene-331.58',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,3333
5321,'Fvb6-1',33133538,33137059,'maker-Fvb6-1-augustus-gene-331.52',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1312
5322,'Fvb6-1',33137282,33141790,'maker-Fvb6-1-augustus-gene-331.47',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2736
5323,'Fvb6-1',33141999,33144207,'maker-Fvb6-1-augustus-gene-331.48',0,0,0.492,0,0,0.418,0,0,0.242,0,0,0,0,0,0.492,0,0,0.418,0,0,0.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,290,0,1631
