'number', 'chromosome', 'start', 'stop', 'maker_name', 'DNA_left', 'DNA_intra', 'DNA_right', 'LTR_left', 'LTR_intra', 'LTR_right', 'Unknown_left', 'Unknown_intra', 'Unknown_right', 'LINE_left', 'LINE_intra', 'LINE_right', 'MULE_left', 'MULE_intra', 'MULE_right', 'Gypsy_left', 'Gypsy_intra', 'Gypsy_right', 'Unknown_fam_left', 'Unknown_fam_intra', 'Unknown_fam_right', 'CMC_EnSpm_left', 'CMC_EnSpm_intra', 'CMC_EnSpm_right', 'Copia_left', 'Copia_intra', 'Copia_right', 'None_left', 'None_intra', 'None_right', 'hAT_left', 'hAT_intra', 'hAT_right', 'PIF_Harbinger_left', 'PIF_Harbinger_intra', 'PIF_Harbinger_right', 'prox_left', 'prox_right', 'they_are_inside', 'length'
4409,'Fvb2-2',4794897,4797894,'maker-Fvb2-2-augustus-gene-48.64',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1385
4410,'Fvb2-2',4798994,4800538,'augustus_masked-Fvb2-2-processed-gene-48.0',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1545
4411,'Fvb2-2',4805323,4806644,'maker-Fvb2-2-augustus-gene-48.65',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1040
4412,'Fvb2-2',4808538,4810788,'snap_masked-Fvb2-2-processed-gene-48.45',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1320
4413,'Fvb2-2',4811222,4813019,'maker-Fvb2-2-snap-gene-48.73',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1492
4414,'Fvb2-2',4815715,4816937,'maker-Fvb2-2-augustus-gene-48.54',0,0,0,0,0,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,430,0,997
4415,'Fvb2-2',4817878,4826593,'maker-Fvb2-2-snap-gene-48.75',0,0.27329050022946305,0,0.868,0.015029830197338228,0,0,0.05380908673703534,0,0,0,0,0,0.11920605782469022,0,0,0,0,0.868,0.05380908673703534,0,0,0,0,0,0.015029830197338228,0,0,0,0,0,0.027535566773749427,0,0,0,0,65,None,11,1550
4416,'Fvb2-2',4825329,4834924,'maker-Fvb2-2-snap-gene-48.88',0,0,0,0,0.5246977907461442,0,0,0,0,0,0.021154647769904125,0,0,0,0,0,0,0,0,0.4806169237182159,0,0,0,0,0,0.0440808670279283,0,0,0.021154647769904125,0,0,0,0,0,0,0,None,None,14,2576
4417,'Fvb2-2',4828279,4832556,'snap_masked-Fvb2-2-processed-gene-48.33',0,0,0,0,0.8999532491818607,1.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8999532491818607,1.0,0,0,0,0,0,0.222,0,0,0,0,0,0,0,0,0,None,388,11,495
4418,'Fvb2-2',4835808,4838837,'maker-Fvb2-2-augustus-gene-48.70',0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,170,0,1682
4419,'Fvb2-2',4839254,4842630,'maker-Fvb2-2-augustus-gene-48.71',0,0,0,0.12,0,0.172,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,212,0,2113
4420,'Fvb2-2',4843739,4847770,'maker-Fvb2-2-augustus-gene-48.55',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1897
4421,'Fvb2-2',4852487,4855712,'maker-Fvb2-2-augustus-gene-48.57',0.426,0.18474891506509608,0,0,0.03595784252944823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426,0.22070675759454433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,2,2433
4422,'Fvb2-2',4859475,4860032,'augustus_masked-Fvb2-2-processed-gene-48.19',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,558
4423,'Fvb2-2',4868366,4870251,'maker-Fvb2-2-augustus-gene-48.58',0,0,0,0,0,0.044,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0.136,0,0,0,0,0,0,None,477,0,1578
4424,'Fvb2-2',4875994,4878987,'maker-Fvb2-2-augustus-gene-48.59',0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,240,0,1818
4425,'Fvb2-2',4884503,4888646,'maker-Fvb2-2-augustus-gene-48.72',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2118
4426,'Fvb2-2',4889004,4890059,'augustus_masked-Fvb2-2-processed-gene-49.0',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1056
4427,'Fvb2-2',4892756,4893811,'augustus_masked-Fvb2-2-processed-gene-49.1',0,0,0,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,0,0,0,0,0,0,0,0,0,361,None,0,1056
4428,'Fvb2-2',4894861,4896694,'augustus_masked-Fvb2-2-processed-gene-49.3',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,777
4429,'Fvb2-2',4899744,4901265,'maker-Fvb2-2-augustus-gene-49.39',0.726,0,0,0,0.25295663600525625,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0.25295663600525625,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,64,1,822
4430,'Fvb2-2',4904312,4904737,'augustus_masked-Fvb2-2-processed-gene-49.8',0,0,0,0,0,0.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,216,0,426
4431,'Fvb2-2',4914883,4915113,'maker-Fvb2-2-snap-gene-49.61',0,0,0,0.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,None,0,183
4432,'Fvb2-2',4915349,4923262,'maker-Fvb2-2-snap-gene-49.51',0,0,0.232,0,0,0,0,0.008845084660096033,0.49,0,0,0,0,0,0,0,0,0,0,0.008845084660096033,0.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,249,0,4036
4433,'Fvb2-2',4926041,4933680,'snap_masked-Fvb2-2-processed-gene-49.24',0.236,0,0,0,0.004712041884816754,0.26,0.34,0.4909685863874345,0.74,0,0,0,0,0,0,0,0,0,0.5760000000000001,0.4956806282722513,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,6,3852
4434,'Fvb2-2',4934440,4934801,'maker-Fvb2-2-snap-gene-49.54',0,0,0,0,0,0,0.814,0.8674033149171271,1.0,0,0,0,0,0,0,0,0,0,0.814,0.8674033149171271,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,291
4435,'Fvb2-2',4937183,4946872,'maker-Fvb2-2-snap-gene-49.63',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,6409
4436,'Fvb2-2',4949413,4955722,'maker-Fvb2-2-augustus-gene-49.44',0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,88,0,3216
4437,'Fvb2-2',4957699,4961093,'maker-Fvb2-2-snap-gene-49.65',0,0.038880706921944036,0,0,0,0,0.698,0.6347569955817378,0,0,0,0,0,0,0,0,0,0,0.698,0.6736377025036819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,5,1815
4438,'Fvb2-2',4958180,4958554,'snap_masked-Fvb2-2-processed-gene-49.29',0,0,0.25,0,0,0,1.0,0.6693333333333333,0.474,0,0,0,0,0,0,0,0,0,1.0,0.6693333333333333,0.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,270
4439,'Fvb2-2',4962175,4967882,'maker-Fvb2-2-snap-gene-49.59',1.0,0.17449194113524877,0,0,0.014190609670637701,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.18868255080588647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,1,1992
4440,'Fvb2-2',4968252,4969669,'snap_masked-Fvb2-2-processed-gene-49.31',0,0,0,0,0,0,0,0.08744710860366714,0.506,0,0,0,0,0,0,0,0,0,0,0.08744710860366714,0.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,1,468
4441,'Fvb2-2',4968315,4968614,'augustus_masked-Fvb2-2-processed-gene-49.13',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,300
4442,'Fvb2-2',4971598,4972275,'augustus_masked-Fvb2-2-processed-gene-49.14',0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,None,0,678
4443,'Fvb2-2',4975715,4979276,'augustus_masked-Fvb2-2-processed-gene-49.15',0,0.16170690623245368,0,0,0.10190903986524424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06906232453677709,0,0,0,0,0,0.032846715328467155,0,0,0,0,0,0.16170690623245368,0,0,0,0,None,None,4,960
4444,'Fvb2-2',4975961,4978060,'snap_masked-Fvb2-2-processed-gene-49.33',0,0.2742857142857143,0,0,0.17285714285714288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11714285714285715,0,0,0,0,0,0.055714285714285716,0,0,0,0,0,0.2742857142857143,0,0,0,0,None,None,4,255
4445,'Fvb2-2',4982309,4982575,'augustus_masked-Fvb2-2-processed-gene-49.7',0.454,0,0.146,0,0,0,0,0,0,0,0,0,0.454,0,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,426,0,267
4446,'Fvb2-2',4983354,4989545,'maker-Fvb2-2-augustus-gene-50.44',0.454,0,0,0,0,0,0,0.10917312661498708,1.0,0,0,0,0.454,0,0,0,0,0,0,0.10917312661498708,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,3681
4447,'Fvb2-2',4989090,4989636,'maker-Fvb2-2-snap-gene-49.68',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,435
4448,'Fvb2-2',4999400,5003612,'snap_masked-Fvb2-2-processed-gene-50.22',0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,None,0,2220
4449,'Fvb2-2',5010824,5016421,'maker-Fvb2-2-augustus-gene-50.47',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,3125
4450,'Fvb2-2',5017013,5017336,'augustus_masked-Fvb2-2-processed-gene-50.14',0,0,0,0,0.7716049382716049,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7716049382716049,0.052,0,0,0,0,0,0,0,0,0,None,0,0,324
4451,'Fvb2-2',5029551,5030621,'augustus_masked-Fvb2-2-processed-gene-50.15',0.154,0,0,0,0,0,0.642,0,0.804,0,0.7208216619981326,0.198,0,0,0,0,0,0,0.796,0,0.804,0,0,0,0,0,0,0,0.7208216619981326,0.198,0,0,0,0,0,0,100,97,1,1071
4452,'Fvb2-2',5034585,5034905,'augustus_masked-Fvb2-2-processed-gene-50.16',0,0,0,0,0.794392523364486,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794392523364486,0.01,0,0,0,0,0,0,0,0,0,None,0,0,321
4453,'Fvb2-2',5040820,5043996,'maker-Fvb2-2-augustus-gene-50.48',0,0,0.114,0.006,0.15265974189486936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.15265974189486936,0,0,0,0,0,0,0.114,0,0,0,0,346,1,585
4454,'Fvb2-2',5046890,5047951,'maker-Fvb2-2-augustus-gene-50.49',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,513
4455,'Fvb2-2',5048833,5056142,'maker-Fvb2-2-augustus-gene-50.50',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,3817
4456,'Fvb2-2',5061455,5063181,'maker-Fvb2-2-augustus-gene-50.52',0,0,0,0,0,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0,0,0,0,0,0.142,0,0,0,0,0,0,0,0,0,None,477,0,1086
4457,'Fvb2-2',5071634,5073646,'maker-Fvb2-2-augustus-gene-50.53',0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,289,0,1391
4458,'Fvb2-2',5080218,5080896,'maker-Fvb2-2-snap-gene-50.71',0,0,0,0.174,0,0,0,0,0,0.27,0.8895434462444771,0,0,0,0,0.174,0,0,0,0,0,0,0,0,0,0,0,0.27,0.8895434462444771,0,0,0,0,0,0,0,0,None,0,537
4459,'Fvb2-2',5081724,5083669,'snap_masked-Fvb2-2-processed-gene-50.35',0,0,0,0,0.2343268242548818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2343268242548818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,786
4460,'Fvb2-2',5085306,5086537,'snap_masked-Fvb2-2-processed-gene-50.36',0,0.0836038961038961,0,0,0,0,0,0.1793831168831169,0,0,0,0,0,0,0,0,0,0,0,0.262987012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,2,576
4461,'Fvb2-2',5087189,5088582,'maker-Fvb2-2-augustus-gene-50.56',0,0,0.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,236,0,732
4462,'Fvb2-2',5092034,5093623,'maker-Fvb2-2-augustus-gene-51.34',0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,None,0,909
4463,'Fvb2-2',5097256,5100831,'maker-Fvb2-2-augustus-gene-51.44',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2505
4464,'Fvb2-2',5113707,5118558,'maker-Fvb2-2-snap-gene-51.51',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,3214
4465,'Fvb2-2',5113752,5114471,'augustus_masked-Fvb2-2-processed-gene-51.10',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,720
4466,'Fvb2-2',5116970,5122053,'maker-Fvb2-2-augustus-gene-51.45',0,0,0.112,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.112,0,0,0,None,341,0,3010
4467,'Fvb2-2',5123473,5127101,'maker-Fvb2-2-augustus-gene-51.37',0,0,0.748,0,0,0,0,0,0,0,0,0,0,0,0.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,125,0,2457
4468,'Fvb2-2',5128604,5132195,'maker-Fvb2-2-snap-gene-51.53',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1154
4469,'Fvb2-2',5136580,5137783,'maker-Fvb2-2-augustus-gene-51.46',0,0,0,0,0.14534883720930233,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0.14534883720930233,0,0,0,0,0,0,0,0,0,0,None,147,1,279
4470,'Fvb2-2',5157752,5160119,'maker-Fvb2-2-augustus-gene-51.41',0,0,0,0.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,None,0,1997
4471,'Fvb2-2',5159244,5165970,'maker-Fvb2-2-snap-gene-51.61',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2336
4472,'Fvb2-2',5168415,5176489,'augustus_masked-Fvb2-2-processed-gene-51.9',0,0,0,0,0,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,476,0,4382
4473,'Fvb2-2',5174143,5176558,'maker-Fvb2-2-augustus-gene-51.48',0,0,0,0,0,0.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,407,0,2129
4474,'Fvb2-2',5177839,5184125,'maker-Fvb2-2-snap-gene-51.63',0,0,0,0,0,0,0,0.0760299029743916,0,0,0,0,0,0,0,0,0,0,0,0.0760299029743916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,2,2667
4475,'Fvb2-2',5185091,5185366,'maker-Fvb2-2-snap-gene-52.68',0,0,0,0,0,0.44199999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356,0,0,0,0,0,0.086,0,0,0,0,0,0,0,0,0,None,249,0,203
4476,'Fvb2-2',5186043,5187695,'augustus_masked-Fvb2-2-processed-gene-52.0',0,0,0,0.44199999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356,0,0,0,0,0,0.086,0,0,0,0,0,0,0,0,0,0,0,307,None,0,1653
4477,'Fvb2-2',5188207,5197175,'maker-Fvb2-2-snap-gene-52.67',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,4021
4478,'Fvb2-2',5192345,5193787,'maker-Fvb2-2-augustus-gene-52.61',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,841
4479,'Fvb2-2',5197244,5197968,'snap_masked-Fvb2-2-processed-gene-52.27',0,0,0,0,0,0,0,0.1696551724137931,0.564,0,0,0,0,0,0,0,0,0,0,0.1696551724137931,0.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,140,1,552
4480,'Fvb2-2',5197971,5198314,'maker-Fvb2-2-snap-gene-52.69',0,0,0,0,0,0,0.246,0.8197674418604651,0,0,0,0,0,0,0,0,0,0,0.246,0.8197674418604651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,None,2,252
4481,'Fvb2-2',5199126,5200091,'augustus_masked-Fvb2-2-processed-gene-52.4',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,966
4482,'Fvb2-2',5204200,5208226,'maker-Fvb2-2-augustus-gene-52.55',0.282,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,None,0,1910
4483,'Fvb2-2',5210262,5213031,'maker-Fvb2-2-augustus-gene-52.62',0,0,0,0,0,0.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,305,0,2214
4484,'Fvb2-2',5216818,5217234,'augustus_masked-Fvb2-2-processed-gene-52.6',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,417
4485,'Fvb2-2',5217851,5220987,'maker-Fvb2-2-augustus-gene-52.64',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2246
4486,'Fvb2-2',5225236,5225592,'augustus_masked-Fvb2-2-processed-gene-52.7',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,357
4487,'Fvb2-2',5226890,5230209,'maker-Fvb2-2-snap-gene-52.71',0,0,0,0,0,0.408,0.724,0,0,0,0,0,0,0,0,0,0,0,0.724,0,0.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,3,0,1827
4488,'Fvb2-2',5231058,5238465,'maker-Fvb2-2-augustus-gene-52.57',0,0,0.484,0,0,0,0.218,0,0,0,0,0,0,0,0.484,0,0,0,0.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,257,0,3980
4489,'Fvb2-2',5240276,5242455,'maker-Fvb2-2-snap-gene-52.73',0.242,0,0,0.684,0,0,0,0.5880733944954128,0,0,0,0,0.242,0,0,0,0,0,0.684,0.5880733944954128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,None,3,1465
4490,'Fvb2-2',5243302,5245487,'maker-Fvb2-2-snap-gene-52.74',0,0,0,0,0,0,0,0.484903934126258,0,0,0,0,0,0,0,0,0,0,0,0.484903934126258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,1836
4491,'Fvb2-2',5245527,5247503,'augustus_masked-Fvb2-2-processed-gene-52.18',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1977
4492,'Fvb2-2',5248688,5255916,'maker-Fvb2-2-augustus-gene-52.59',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,3679
4493,'Fvb2-2',5256285,5257580,'snap_masked-Fvb2-2-processed-gene-52.40',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,708
4494,'Fvb2-2',5257665,5258306,'snap_masked-Fvb2-2-processed-gene-52.41',0,0,0,0,0,0.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402,0,0,0,0,0,0,0,0,0,None,298,0,642
4495,'Fvb2-2',5260592,5261615,'maker-Fvb2-2-augustus-gene-52.60',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,510
4496,'Fvb2-2',5261457,5269054,'maker-Fvb2-2-augustus-gene-52.65',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,3668
4497,'Fvb2-2',5269680,5273119,'maker-Fvb2-2-augustus-gene-52.66',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1800
4498,'Fvb2-2',5274340,5275749,'augustus_masked-Fvb2-2-processed-gene-52.21',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1410
4499,'Fvb2-2',5275877,5276440,'snap_masked-Fvb2-2-processed-gene-52.43',0,0,0,0,0.06028368794326241,1.022,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0.06028368794326241,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,296,0,408
4500,'Fvb2-2',5293383,5296034,'maker-Fvb2-2-augustus-gene-53.26',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2020
4501,'Fvb2-2',5298814,5302786,'maker-Fvb2-2-augustus-gene-53.31',0,0.025169896803423106,0,0,0.023408004027183488,0,0,0,0,0,0,0,0,0,0,0,0.023408004027183488,0,0,0.025169896803423106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,2,2586
4502,'Fvb2-2',5303320,5307490,'maker-Fvb2-2-augustus-gene-53.27',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2239
4503,'Fvb2-2',5307963,5318369,'maker-Fvb2-2-snap-gene-53.46',0,0.46708945901796867,0,0,0.16171807437301816,0,0,0.02200442010185452,0,0,0,0,0,0.39723263188238683,0,0,0,0,0,0.1966945325261843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,17,3002
4504,'Fvb2-2',5321198,5322400,'augustus_masked-Fvb2-2-processed-gene-53.7',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1203
4505,'Fvb2-2',5339351,5340393,'maker-Fvb2-2-snap-gene-53.47',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,450
4506,'Fvb2-2',5342654,5348626,'maker-Fvb2-2-augustus-gene-53.35',0.912,0,0,0,0,0.912,0,0,0,0,0,0,0.912,0,0,0,0,0,0,0,0.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,455,0,4011
4507,'Fvb2-2',5356390,5359358,'maker-Fvb2-2-augustus-gene-53.36',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1696
4508,'Fvb2-2',5363473,5373286,'augustus_masked-Fvb2-2-processed-gene-53.4',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,4816
4509,'Fvb2-2',5371971,5373263,'maker-Fvb2-2-augustus-gene-53.37',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,840
4510,'Fvb2-2',5381631,5390228,'maker-Fvb2-2-augustus-gene-54.44',0,0,0,0,0,0,0,0,0.238,0,0,0,0,0,0,0,0,0,0,0,0.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,263,0,4767
