'number', 'chromosome', 'start', 'stop', 'maker_name', 'DNA_left', 'DNA_intra', 'DNA_right', 'LTR_left', 'LTR_intra', 'LTR_right', 'Unknown_left', 'Unknown_intra', 'Unknown_right', 'LINE_left', 'LINE_intra', 'LINE_right', 'MULE_left', 'MULE_intra', 'MULE_right', 'Gypsy_left', 'Gypsy_intra', 'Gypsy_right', 'Unknown_fam_left', 'Unknown_fam_intra', 'Unknown_fam_right', 'CMC_EnSpm_left', 'CMC_EnSpm_intra', 'CMC_EnSpm_right', 'Copia_left', 'Copia_intra', 'Copia_right', 'None_left', 'None_intra', 'None_right', 'hAT_left', 'hAT_intra', 'hAT_right', 'PIF_Harbinger_left', 'PIF_Harbinger_intra', 'PIF_Harbinger_right', 'prox_left', 'prox_right', 'they_are_inside', 'length'
4241,'Fvb4-2',11704652,11717162,'augustus_masked-Fvb4-2-processed-gene-117.1',0,0.04100391655343298,0,0,0,0,0,0,0,0,0,0,0,0.04100391655343298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,3037
4242,'Fvb4-2',11717289,11719093,'maker-Fvb4-2-augustus-gene-117.27',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,916
4243,'Fvb4-2',11725753,11736770,'maker-Fvb4-2-snap-gene-117.41',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,3563
4244,'Fvb4-2',11741497,11742393,'snap_masked-Fvb4-2-processed-gene-117.12',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,180
4245,'Fvb4-2',11744372,11746179,'snap_masked-Fvb4-2-processed-gene-117.13',0,0,0,0.718,0,0.18,0,0,0,0,0,0,0,0,0,0.718,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,409,0,528
4246,'Fvb4-2',11755363,11757729,'snap_masked-Fvb4-2-processed-gene-117.20',0,0,0,0.6859999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6859999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,None,0,2093
4247,'Fvb4-2',11761693,11761980,'snap_masked-Fvb4-2-processed-gene-117.14',0,0,0,0.146,0,0,0,0,0,0,0,0,0,0,0,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,None,0,288
4248,'Fvb4-2',11762045,11767684,'maker-Fvb4-2-snap-gene-117.38',0,0,0,0,0.650177304964539,0.606,0,0,0,0,0,0,0,0,0,0,0.650177304964539,0.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,34,3,2361
4249,'Fvb4-2',11783160,11793277,'maker-Fvb4-2-augustus-gene-118.22',1.0,0.014627396718719115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,7085
4250,'Fvb4-2',11798147,11802610,'augustus_masked-Fvb4-2-processed-gene-118.4',0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,None,199,0,2090
4251,'Fvb4-2',11805939,11808364,'snap_masked-Fvb4-2-processed-gene-118.19',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,472
4252,'Fvb4-2',11826999,11827962,'snap_masked-Fvb4-2-processed-gene-118.14',0,0.06535269709543569,1.0,0,0,0,0,0.9087136929460581,0,0,0,0,0,0,0,0,0,0,0,0.9087136929460581,0,0,0,0,0,0,0,0,0,0,0,0.06535269709543569,1.0,0,0,0,None,0,1,750
4253,'Fvb4-2',11846254,11850999,'maker-Fvb4-2-augustus-gene-118.23',0,0,0,0.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,None,0,3051
4254,'Fvb4-2',11850006,11851521,'maker-Fvb4-2-snap-gene-118.34',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,553
4255,'Fvb4-2',11851772,11859221,'maker-Fvb4-2-snap-gene-118.29',0,0,0,0,0.23436241610738257,0,0,0,0,0,0,0,0,0,0,0,0.23436241610738257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,2,366
4256,'Fvb4-2',11862909,11863526,'augustus_masked-Fvb4-2-processed-gene-118.8',0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,None,0,618
4257,'Fvb4-2',11888172,11890462,'maker-Fvb4-2-augustus-gene-119.16',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1268
4258,'Fvb4-2',11897063,11897314,'augustus_masked-Fvb4-2-processed-gene-119.0',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,252
4259,'Fvb4-2',11910928,11914293,'maker-Fvb4-2-snap-gene-119.27',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2344
4260,'Fvb4-2',11929647,11932452,'maker-Fvb4-2-augustus-gene-119.19',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1456
4261,'Fvb4-2',11951725,11953956,'maker-Fvb4-2-snap-gene-119.23',0,0,0,0.6679999999999999,0.32974910394265233,1.548,0,0,0,0,0,0,0,0,0,0.604,0,0,0,0.18010752688172044,0.74,0,0,0,0.064,0.1496415770609319,0.808,0,0,0,0,0,0,0,0,0,0,129,1,327
4262,'Fvb4-2',11954016,11954360,'maker-Fvb4-2-snap-gene-119.22',0,0,0,0.37,1.7942028985507248,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7942028985507247,1.0,0,0,0,0.37,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,333
4263,'Fvb4-2',11958974,11962293,'augustus_masked-Fvb4-2-processed-gene-119.3',0,0,0,0,0,0,0.626,0,0,0,0,0,0,0,0,0,0,0,0.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,None,0,2178
4264,'Fvb4-2',11963358,11967171,'maker-Fvb4-2-snap-gene-119.29',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2071
4265,'Fvb4-2',11964311,11964505,'snap_masked-Fvb4-2-processed-gene-119.11',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,195
4266,'Fvb4-2',11976699,11976986,'augustus_masked-Fvb4-2-processed-gene-119.7',0,0,0,0,0,0.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0,0,0,0,0.038,0,0,0,0,0,0,0,0,0,None,480,0,288
4267,'Fvb4-2',11995915,11997812,'maker-Fvb4-2-snap-gene-120.32',0,0,0,0,0.8335089567966281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8335089567966281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,243
4268,'Fvb4-2',12009140,12010415,'maker-Fvb4-2-augustus-gene-120.20',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,726
4269,'Fvb4-2',12011888,12016895,'maker-Fvb4-2-augustus-gene-120.24',0,0,0.798,0,0,0,0,0,0.088,0,0,0,0,0,0,0,0,0,0,0,0.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,100,0,1385
4270,'Fvb4-2',12018134,12018487,'augustus_masked-Fvb4-2-processed-gene-120.8',1.518,0,0.388,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,1.518,0,0.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,289,0,354
4271,'Fvb4-2',12025138,12027995,'maker-Fvb4-2-snap-gene-120.29',0,0,0,0,0.7442267319804059,1.0,0,0.07032890132960112,0,0,0,0,0,0,0,0,0.025542337298810357,0,0,0.7890132960111966,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,4,753
4272,'Fvb4-2',12027996,12030224,'maker-Fvb4-2-snap-gene-120.28',0,0,0,1.0,0.6765365634813818,0,0,0.14131897711978467,0,0,0,0,0,0,0,0,0,0,1.0,0.8178555406011665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,1,381
4273,'Fvb4-2',12067009,12070893,'maker-Fvb4-2-snap-gene-120.30',0,0,0,0,0.12303732303732304,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12303732303732304,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,1,3252
4274,'Fvb4-2',12085547,12087819,'maker-Fvb4-2-snap-gene-120.31',1.0,0.6995160580730313,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1116
4275,'Fvb4-2',12092740,12093108,'augustus_masked-Fvb4-2-processed-gene-121.0',0,0,0.426,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,286,0,369
4276,'Fvb4-2',12125329,12126132,'maker-Fvb4-2-augustus-gene-121.26',0,0,0.712,0.658,0,0,0,0,0,0,0,0,0,0,0,0.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712,0,0,0,170,143,0,509
4277,'Fvb4-2',12130427,12130674,'maker-Fvb4-2-snap-gene-121.34',0.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808,0,0,0,0,0,95,None,0,243
4278,'Fvb4-2',12130708,12133847,'maker-Fvb4-2-snap-gene-121.32',1.002,0.06815286624203822,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.002,0.06815286624203822,0.09,0,0,0,0,0,0,603
4279,'Fvb4-2',12135942,12138638,'augustus_masked-Fvb4-2-processed-gene-121.1',0.294,0.10493140526510938,0,0,0.10196514645902854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0.10196514645902854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,None,2,810
4280,'Fvb4-2',12140918,12149798,'maker-Fvb4-2-augustus-gene-121.27',0,0,0,0.202,0.1285891228465263,0,0,0,0,0,0,0,0,0,0,0,0.1285891228465263,0,0.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,None,2,6452
4281,'Fvb4-2',12150581,12153638,'maker-Fvb4-2-augustus-gene-121.28',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1100
4282,'Fvb4-2',12152414,12155116,'maker-Fvb4-2-snap-gene-121.42',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2405
4283,'Fvb4-2',12156332,12158356,'augustus_masked-Fvb4-2-processed-gene-121.4',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,910
4284,'Fvb4-2',12159682,12169588,'maker-Fvb4-2-snap-gene-121.41',0,0,0.754,0,0,0.024,1.004,0,0,0,0,0,0,0,0,0,0,0,1.004,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0.754,0,0,0,-2,487,0,2589
4285,'Fvb4-2',12172818,12173054,'snap_masked-Fvb4-2-processed-gene-121.21',0,0,0.354,0.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354,0,0,0,329,322,0,237
4286,'Fvb4-2',12187841,12191838,'maker-Fvb4-2-augustus-gene-122.30',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2257
4287,'Fvb4-2',12192441,12195217,'maker-Fvb4-2-snap-gene-122.33',0,0,0,0,0,0.226,0,0,0,0,0,0,0,0,0,0,0,0.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,468,0,524
4288,'Fvb4-2',12197288,12198472,'snap_masked-Fvb4-2-processed-gene-122.16',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,324
4289,'Fvb4-2',12198476,12198916,'augustus_masked-Fvb4-2-processed-gene-122.1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,441
4290,'Fvb4-2',12199919,12200692,'augustus_masked-Fvb4-2-processed-gene-122.2',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,774
4291,'Fvb4-2',12228393,12229100,'snap_masked-Fvb4-2-processed-gene-122.19',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,708
4292,'Fvb4-2',12229227,12229466,'snap_masked-Fvb4-2-processed-gene-122.20',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,240
4293,'Fvb4-2',12230172,12230624,'augustus_masked-Fvb4-2-processed-gene-122.8',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,453
4294,'Fvb4-2',12234381,12242380,'maker-Fvb4-2-augustus-gene-122.31',0,0,0,0,0,0.5760000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5760000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,302,0,3942
4295,'Fvb4-2',12249653,12249877,'augustus_masked-Fvb4-2-processed-gene-122.4',0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,59,0,225
4296,'Fvb4-2',12255640,12257698,'maker-Fvb4-2-snap-gene-122.34',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,988
4297,'Fvb4-2',12261255,12264460,'augustus_masked-Fvb4-2-processed-gene-122.6',0,0,0,1.0,0.829382407985028,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.829382407985028,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1614
4298,'Fvb4-2',12266650,12266847,'snap_masked-Fvb4-2-processed-gene-122.24',0,0,0,0.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,None,0,198
4299,'Fvb4-2',12271474,12272196,'snap_masked-Fvb4-2-processed-gene-122.28',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,723
4300,'Fvb4-2',12272181,12273002,'augustus_masked-Fvb4-2-processed-gene-122.7',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,312
4301,'Fvb4-2',12346879,12358335,'maker-Fvb4-2-snap-gene-123.19',0,0.0631928078903727,0,0,0.4423496552326089,0,0,0,0,0,0,0,0,0,0,0,0.22693549794885226,0,0,0.21541415728375665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,9,965
4302,'Fvb4-2',12360616,12363199,'maker-Fvb4-2-snap-gene-123.20',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,818
4303,'Fvb4-2',12363524,12364871,'maker-Fvb4-2-augustus-gene-123.18',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1079
4304,'Fvb4-2',12379389,12386410,'maker-Fvb4-2-snap-gene-124.37',0,0,0,0,0.256479635431501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15437197379663914,0,0,0,0,0,0.10210766163486186,0,0,0,0,0,0,0,0,0,0,None,None,4,858
4305,'Fvb4-2',12381590,12382650,'maker-Fvb4-2-snap-gene-123.21',0,0,0,0.802,0.5362865221489161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802,0.5362865221489161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,None,1,387
4306,'Fvb4-2',12383610,12386162,'maker-Fvb4-2-snap-gene-123.22',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,775
4307,'Fvb4-2',12387665,12390160,'maker-Fvb4-2-snap-gene-124.36',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,566
4308,'Fvb4-2',12409082,12411710,'maker-Fvb4-2-snap-gene-124.30',0,0,0,0.806,0,0,0,0,0,0,0,0,0,0,0,0.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,None,0,2264
4309,'Fvb4-2',12411726,12412247,'snap_masked-Fvb4-2-processed-gene-124.14',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,522
4310,'Fvb4-2',12416298,12416702,'maker-Fvb4-2-snap-gene-124.40',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,396
4311,'Fvb4-2',12416721,12418424,'maker-Fvb4-2-snap-gene-124.38',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,405
4312,'Fvb4-2',12418426,12419800,'maker-Fvb4-2-snap-gene-124.41',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1146
4313,'Fvb4-2',12419816,12421333,'maker-Fvb4-2-augustus-gene-124.28',0,0,0,1.0,1.0,0.9239999999999999,0,0,0,0,0,0,0,0,0,1.0,1.0,0.9239999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,828
4314,'Fvb4-2',12433134,12433945,'augustus_masked-Fvb4-2-processed-gene-124.10',0.35,0,0.158,0,0,0.278,0,0,0,0,0.33004926108374383,0,0,0,0,0,0,0,0,0,0.278,0,0,0,0,0,0,0,0.33004926108374383,0,0,0,0.158,0,0,0,277,420,1,441
4315,'Fvb4-2',12436247,12440905,'maker-Fvb4-2-snap-gene-124.32',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2710
4316,'Fvb4-2',12440966,12443764,'maker-Fvb4-2-augustus-gene-124.29',0,0,0,0,0,0,0,0,0.648,0,0,0,0,0,0,0,0,0,0,0,0.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,175,0,1527
4317,'Fvb4-2',12466848,12470216,'maker-Fvb4-2-augustus-gene-124.24',1.0,0.6334223805283468,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,591
4318,'Fvb4-2',12475266,12475649,'snap_masked-Fvb4-2-processed-gene-124.21',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,384
4319,'Fvb4-2',12510566,12515316,'maker-Fvb4-2-augustus-gene-125.24',0,0,0.65,0.352,0,0,0,0,0,0,0,0,0,0,0,0.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,99,0,2487
4320,'Fvb4-2',12517788,12518060,'augustus_masked-Fvb4-2-processed-gene-125.0',0,0,0.076,1.0,0.9853479853479854,0.22,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9853479853479854,0,0,0,0,0,0,0.22,0,0,0,0,0,0.076,0,0,0,0,461,0,213
4321,'Fvb4-2',12517795,12518127,'maker-Fvb4-2-snap-gene-125.34',0,0,0.21,1.0,0.7867867867867868,0.22,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.7867867867867868,0,0,0,0,0,0,0.22,0,0,0,0,0,0.21,0,0,0,0,394,0,327
4322,'Fvb4-2',12518143,12523364,'maker-Fvb4-2-snap-gene-125.33',0,0.47836078130984294,0,1.8279999999999998,0.14170815779394869,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.828,0,0,0,0,0,1.0,0.14170815779394869,1.0,0,0,0,0,0.47836078130984294,0,0,0,0,0,0,5,396
4323,'Fvb4-2',12523410,12523982,'maker-Fvb4-2-snap-gene-125.35',0.194,0.008726003490401396,0.212,0.806,1.1396160558464223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806,1.1396160558464223,0,0,0,0,0.194,0,0,0,0,0,0,0,1,445
4324,'Fvb4-2',12538294,12540345,'maker-Fvb4-2-snap-gene-125.36',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,556
4325,'Fvb4-2',12542350,12544200,'snap_masked-Fvb4-2-processed-gene-125.19',0,0,0,0.848,0,0.936,0,0,0,0,0,0,0,0,0,0,0,0.936,0.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,31,0,1129
4326,'Fvb4-2',12568680,12571200,'maker-Fvb4-2-augustus-gene-125.22',0.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,None,0,1642
4327,'Fvb4-2',12570264,12572958,'maker-Fvb4-2-augustus-gene-125.28',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2519
4328,'Fvb4-2',12574572,12575962,'maker-Fvb4-2-augustus-gene-125.23',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,982
4329,'Fvb4-2',12576104,12578153,'maker-Fvb4-2-snap-gene-125.39',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,865
4330,'Fvb4-2',12595703,12598035,'maker-Fvb4-2-snap-gene-126.36',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1540
4331,'Fvb4-2',12612706,12614684,'maker-Fvb4-2-augustus-gene-126.26',0,0,0,0.338,0,0,0,0,0,0,0,0,0,0,0,0.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,None,0,1467
4332,'Fvb4-2',12617100,12621092,'maker-Fvb4-2-snap-gene-126.39',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,2780
4333,'Fvb4-2',12635287,12636294,'maker-Fvb4-2-augustus-gene-126.23',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,786
4334,'Fvb4-2',12635491,12640839,'maker-Fvb4-2-augustus-gene-126.29',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,4365
4335,'Fvb4-2',12664054,12664305,'augustus_masked-Fvb4-2-processed-gene-126.2',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,252
4336,'Fvb4-2',12666062,12671333,'maker-Fvb4-2-augustus-gene-126.30',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,3763
4337,'Fvb4-2',12670717,12671076,'snap_masked-Fvb4-2-processed-gene-126.14',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,360
4338,'Fvb4-2',12673017,12673740,'maker-Fvb4-2-snap-gene-126.41',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,189
4339,'Fvb4-2',12674670,12676301,'snap_masked-Fvb4-2-processed-gene-126.15',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1455
4340,'Fvb4-2',12674679,12676414,'maker-Fvb4-2-snap-gene-126.43',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,1645
4341,'Fvb4-2',12696670,12696943,'maker-Fvb4-2-snap-gene-127.30',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,0,252
4342,'Fvb4-2',12696974,12699283,'maker-Fvb4-2-augustus-gene-127.21',0,0,0,0,0,0,0,0.15064935064935064,0,0,0,0,0,0,0,0,0,0,0,0.15064935064935064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,1,1026
4343,'Fvb4-2',12703267,12707330,'maker-Fvb4-2-augustus-gene-127.22',1.0,0.8823818897637794,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1326
