g_start,g_stop,g_chromosome,t_start,t_stop,t_chromosome,t_type,t_family
15637087,15637437,Fvb3-3,15637012,15638715,Fvb3-3,LINE,None
15637504,15638638,Fvb3-3,15637012,15638715,Fvb3-3,LINE,None
15760795,15762282,Fvb3-3,15760280,15762361,Fvb3-3,LTR,Gypsy
15771340,15771525,Fvb3-3,15769576,15771623,Fvb3-3,LTR,Gypsy
16337973,16338480,Fvb3-3,16337852,16338663,Fvb3-3,Unknown,Unknown
16815631,16816139,Fvb3-3,16815470,16816683,Fvb3-3,LTR,Copia
17164244,17164585,Fvb3-3,17163639,17164826,Fvb3-3,LINE,None
17621396,17622228,Fvb3-3,17621373,17622389,Fvb3-3,LTR,Gypsy
17640630,17641697,Fvb3-3,17640509,17642021,Fvb3-3,LTR,Gypsy
17647618,17648936,Fvb3-3,17647575,17649242,Fvb3-3,LTR,Gypsy
17753657,17754202,Fvb3-3,17753498,17755274,Fvb3-3,LTR,Gypsy
17754221,17754954,Fvb3-3,17753498,17755274,Fvb3-3,LTR,Gypsy
17756048,17756670,Fvb3-3,17755761,17757106,Fvb3-3,LTR,Gypsy
18147049,18147449,Fvb3-3,18146553,18147649,Fvb3-3,LINE,None
18267181,18267405,Fvb3-3,18266525,18267811,Fvb3-3,DNA,CMC-EnSpm
18708791,18711175,Fvb3-3,18703415,18711339,Fvb3-3,LTR,Gypsy
18741685,18743196,Fvb3-3,18741330,18743759,Fvb3-3,DNA,MULE
18880376,18881333,Fvb3-3,18879793,18883709,Fvb3-3,LTR,Gypsy
18881376,18882768,Fvb3-3,18879793,18883709,Fvb3-3,LTR,Gypsy
18882799,18883118,Fvb3-3,18879793,18883709,Fvb3-3,LTR,Gypsy
18883220,18883546,Fvb3-3,18879793,18883709,Fvb3-3,LTR,Gypsy
18962679,18963089,Fvb3-3,18962550,18963114,Fvb3-3,LTR,Copia
19299104,19299298,Fvb3-3,19299031,19299394,Fvb3-3,LTR,Copia
19512906,19513802,Fvb3-3,19512859,19513958,Fvb3-3,LINE,None
19651882,19652416,Fvb3-3,19650228,19652563,Fvb3-3,LTR,Unknown
19918869,19919609,Fvb3-3,19918699,19920025,Fvb3-3,Unknown,Unknown
19919631,19919810,Fvb3-3,19918699,19920025,Fvb3-3,Unknown,Unknown
19953408,19953590,Fvb3-3,19953277,19953650,Fvb3-3,DNA,Unknown
20097366,20097989,Fvb3-3,20096976,20098354,Fvb3-3,LTR,Unknown
20187438,20189546,Fvb3-3,20187098,20189552,Fvb3-3,DNA,MULE
20209400,20209672,Fvb3-3,20208147,20209736,Fvb3-3,LINE,None
20248499,20249134,Fvb3-3,20248394,20250749,Fvb3-3,LTR,Gypsy
20256171,20259369,Fvb3-3,20252501,20260343,Fvb3-3,LTR,Gypsy
21310228,21310650,Fvb3-3,21309951,21310717,Fvb3-3,LTR,Copia
21764636,21765130,Fvb3-3,21764559,21765172,Fvb3-3,Unknown,Unknown
21830405,21830794,Fvb3-3,21830304,21831119,Fvb3-3,LTR,Gypsy
22146594,22146830,Fvb3-3,22146539,22147012,Fvb3-3,LTR,Unknown
22504579,22504832,Fvb3-3,22504248,22505165,Fvb3-3,DNA,PIF-Harbinger
23000206,23001254,Fvb3-3,22998270,23001543,Fvb3-3,LTR,Unknown
23038494,23038940,Fvb3-3,23038337,23040045,Fvb3-3,LTR,Gypsy
23155282,23155593,Fvb3-3,23155109,23155815,Fvb3-3,LTR,Unknown
23768286,23769990,Fvb3-3,23768187,23770515,Fvb3-3,LTR,Unknown
24113782,24115190,Fvb3-3,24111823,24115959,Fvb3-3,LTR,Gypsy
24115212,24115862,Fvb3-3,24111823,24115959,Fvb3-3,LTR,Gypsy
24249471,24251121,Fvb3-3,24249322,24251589,Fvb3-3,LTR,Unknown
24423938,24424543,Fvb3-3,24423843,24426338,Fvb3-3,LTR,Gypsy
24432735,24433181,Fvb3-3,24432669,24433312,Fvb3-3,LTR,Gypsy
24977406,24977951,Fvb3-3,24976443,24978120,Fvb3-3,LTR,Gypsy
24987445,24987823,Fvb3-3,24987407,24987886,Fvb3-3,Unknown,Unknown
26446449,26447236,Fvb3-3,26446360,26447348,Fvb3-3,Unknown,Unknown
26518716,26519666,Fvb3-3,26518668,26520920,Fvb3-3,LINE,None
26773869,26774186,Fvb3-3,26773625,26774191,Fvb3-3,DNA,PIF-Harbinger
27041104,27041326,Fvb3-3,27041099,27042692,Fvb3-3,DNA,hAT
27135360,27135599,Fvb3-3,27135141,27135766,Fvb3-3,DNA,Unknown
27219664,27220515,Fvb3-3,27219542,27220524,Fvb3-3,Unknown,Unknown
27577936,27578935,Fvb3-3,27577859,27579415,Fvb3-3,LINE,None
28695327,28695785,Fvb3-3,28694907,28696260,Fvb3-3,LTR,Gypsy
28939862,28940375,Fvb3-3,28939561,28940408,Fvb3-3,Unknown,Unknown
29386839,29387153,Fvb3-3,29386677,29387518,Fvb3-3,Unknown,Unknown
29486967,29487698,Fvb3-3,29486181,29487760,Fvb3-3,Unknown,Unknown
410455,412283,Fvb3-4,408079,413620,Fvb3-4,LTR,Unknown
1355663,1355953,Fvb3-4,1355606,1355970,Fvb3-4,LTR,Copia
1879543,1879767,Fvb3-4,1879391,1879785,Fvb3-4,Unknown,Unknown
2215456,2215665,Fvb3-4,2215112,2215822,Fvb3-4,Unknown,Unknown
2359352,2359654,Fvb3-4,2359261,2360176,Fvb3-4,LINE,None
2585738,2585962,Fvb3-4,2585586,2585980,Fvb3-4,Unknown,Unknown
2797605,2798772,Fvb3-4,2797516,2798974,Fvb3-4,Unknown,Unknown
2990561,2990907,Fvb3-4,2990541,2990932,Fvb3-4,LTR,Copia
4185867,4186148,Fvb3-4,4185648,4186691,Fvb3-4,DNA,hAT
4276869,4277093,Fvb3-4,4276748,4277112,Fvb3-4,DNA,Unknown
4315029,4315286,Fvb3-4,4314973,4315305,Fvb3-4,LTR,Copia
4346111,4346521,Fvb3-4,4346028,4346948,Fvb3-4,LTR,Copia
5686570,5687429,Fvb3-4,5686011,5688161,Fvb3-4,DNA,CMC-EnSpm
5829863,5830264,Fvb3-4,5829649,5830388,Fvb3-4,Unknown,Unknown
6218044,6218574,Fvb3-4,6217993,6218625,Fvb3-4,LINE,None
6273288,6273527,Fvb3-4,6273129,6273655,Fvb3-4,DNA,Unknown
7204359,7205302,Fvb3-4,7203687,7205462,Fvb3-4,DNA,PIF-Harbinger
8092097,8092300,Fvb3-4,8091882,8092373,Fvb3-4,DNA,Unknown
8718947,8719592,Fvb3-4,8718753,8720574,Fvb3-4,DNA,CMC-EnSpm
8730403,8730983,Fvb3-4,8727954,8731753,Fvb3-4,DNA,CMC-EnSpm
9232550,9233029,Fvb3-4,9232464,9233030,Fvb3-4,DNA,Unknown
9656476,9657237,Fvb3-4,9655726,9657512,Fvb3-4,DNA,MULE
9785027,9785206,Fvb3-4,9784875,9785247,Fvb3-4,DNA,Unknown
10663854,10664048,Fvb3-4,10663763,10664126,Fvb3-4,LTR,Copia
10897886,10898116,Fvb3-4,10897617,10898395,Fvb3-4,Unknown,Unknown
10944653,10944835,Fvb3-4,10943983,10944961,Fvb3-4,LTR,Unknown
11271975,11272157,Fvb3-4,11271529,11272227,Fvb3-4,LINE,None
11545390,11545755,Fvb3-4,11545201,11546378,Fvb3-4,DNA,PIF-Harbinger
11808646,11809628,Fvb3-4,11808513,11810196,Fvb3-4,LINE,None
12473329,12473640,Fvb3-4,12472409,12473888,Fvb3-4,DNA,Unknown
12986026,12986548,Fvb3-4,12985358,12986639,Fvb3-4,Unknown,Unknown
12987358,12987880,Fvb3-4,12986704,12987971,Fvb3-4,Unknown,Unknown
12989643,12990318,Fvb3-4,12989124,12990409,Fvb3-4,Unknown,Unknown
13162243,13162512,Fvb3-4,13162063,13162855,Fvb3-4,LTR,Gypsy
13529600,13529886,Fvb3-4,13529527,13530086,Fvb3-4,LINE,None
13864607,13864876,Fvb3-4,13864332,13865510,Fvb3-4,Unknown,Unknown
13910302,13910808,Fvb3-4,13910293,13911688,Fvb3-4,DNA,CMC-EnSpm
14043437,14044029,Fvb3-4,14043228,14044210,Fvb3-4,DNA,PIF-Harbinger
14449723,14450001,Fvb3-4,14449381,14450086,Fvb3-4,Unknown,Unknown
14793562,14793768,Fvb3-4,14793517,14793889,Fvb3-4,LTR,Copia
14998411,14998689,Fvb3-4,14998266,14998842,Fvb3-4,DNA,PIF-Harbinger
15251074,15251361,Fvb3-4,15250947,15251527,Fvb3-4,DNA,hAT
15549009,15549544,Fvb3-4,15548889,15549596,Fvb3-4,LINE,None
15611450,15611783,Fvb3-4,15610913,15611960,Fvb3-4,Unknown,Unknown
16147153,16147997,Fvb3-4,16147057,16148344,Fvb3-4,DNA,PIF-Harbinger
16228110,16228778,Fvb3-4,16227667,16228999,Fvb3-4,Unknown,Unknown
16554658,16555158,Fvb3-4,16554577,16555274,Fvb3-4,Unknown,Unknown
16558871,16559351,Fvb3-4,16558770,16559467,Fvb3-4,Unknown,Unknown
17011361,17011909,Fvb3-4,17011343,17011912,Fvb3-4,DNA,PIF-Harbinger
17734019,17735147,Fvb3-4,17733714,17735221,Fvb3-4,LINE,None
17793394,17793690,Fvb3-4,17792317,17793691,Fvb3-4,LINE,None
17858374,17858658,Fvb3-4,17858328,17858810,Fvb3-4,LINE,None
17945722,17946036,Fvb3-4,17945674,17946117,Fvb3-4,LINE,None
18926391,18926669,Fvb3-4,18926377,18926716,Fvb3-4,LTR,Copia
18956563,18956853,Fvb3-4,18956288,18956888,Fvb3-4,Unknown,Unknown
19262573,19263330,Fvb3-4,19262446,19263338,Fvb3-4,Unknown,Unknown
19746039,19746712,Fvb3-4,19745697,19746808,Fvb3-4,Unknown,Unknown
19747090,19748430,Fvb3-4,19747087,19748732,Fvb3-4,LINE,None
19748456,19748723,Fvb3-4,19747087,19748732,Fvb3-4,LINE,None
20466092,20466412,Fvb3-4,20466076,20466520,Fvb3-4,LINE,None
21243078,21243500,Fvb3-4,21242900,21243508,Fvb3-4,Unknown,Unknown
21297661,21298454,Fvb3-4,21297552,21298545,Fvb3-4,LINE,None
21344606,21345392,Fvb3-4,21344545,21345929,Fvb3-4,DNA,Unknown
21399410,21400102,Fvb3-4,21399334,21400327,Fvb3-4,LINE,None
21473005,21473570,Fvb3-4,21472503,21473575,Fvb3-4,Unknown,Unknown
21743555,21743869,Fvb3-4,21743497,21743904,Fvb3-4,Unknown,Unknown
21771492,21771713,Fvb3-4,21769523,21771717,Fvb3-4,DNA,PIF-Harbinger
22491433,22491777,Fvb3-4,22491199,22492575,Fvb3-4,LINE,None
22491823,22492511,Fvb3-4,22491199,22492575,Fvb3-4,LINE,None
22528928,22529701,Fvb3-4,22528910,22530135,Fvb3-4,DNA,MULE
22684113,22684316,Fvb3-4,22683637,22684600,Fvb3-4,LINE,None
23142820,23143329,Fvb3-4,23142746,23144025,Fvb3-4,Unknown,Unknown
23382357,23383226,Fvb3-4,23381734,23383962,Fvb3-4,LTR,Unknown
23719692,23720186,Fvb3-4,23719508,23720261,Fvb3-4,LINE,None
23967885,23976383,Fvb3-4,23967796,23977774,Fvb3-4,Unknown,Unknown
24023369,24023638,Fvb3-4,24023260,24024265,Fvb3-4,DNA,PIF-Harbinger
24178719,24179030,Fvb3-4,24178715,24179137,Fvb3-4,LTR,Copia
24503901,24504080,Fvb3-4,24503727,24504092,Fvb3-4,DNA,hAT
25846209,25846448,Fvb3-4,25846079,25846618,Fvb3-4,DNA,Unknown
26242330,26242599,Fvb3-4,26241520,26243222,Fvb3-4,DNA,PIF-Harbinger
26441627,26442067,Fvb3-4,26441374,26442657,Fvb3-4,LTR,Unknown
26744792,26745037,Fvb3-4,26744589,26745085,Fvb3-4,DNA,Unknown
27697374,27697589,Fvb3-4,27697346,27697676,Fvb3-4,LTR,Unknown
27715676,27720115,Fvb3-4,27715633,27723190,Fvb3-4,LTR,Unknown
57704,57916,Fvb3-1,56262,58683,Fvb3-1,LTR,Copia
116853,119559,Fvb3-1,115889,120711,Fvb3-1,LTR,Gypsy
119577,120269,Fvb3-1,115889,120711,Fvb3-1,LTR,Gypsy
120329,120616,Fvb3-1,115889,120711,Fvb3-1,LTR,Gypsy
210727,211265,Fvb3-1,210437,211376,Fvb3-1,Unknown,Unknown
876987,877245,Fvb3-1,876764,877383,Fvb3-1,Unknown,Unknown
1074312,1074719,Fvb3-1,1074246,1075445,Fvb3-1,Unknown,Unknown
1132244,1132585,Fvb3-1,1131424,1132708,Fvb3-1,LINE,None
1872033,1873319,Fvb3-1,1872027,1873366,Fvb3-1,LINE,None
2162070,2162665,Fvb3-1,2161994,2163566,Fvb3-1,LINE,None
2929558,2929847,Fvb3-1,2928981,2931239,Fvb3-1,LTR,Copia
3337151,3338320,Fvb3-1,3336987,3338408,Fvb3-1,Unknown,Unknown
3637418,3637806,Fvb3-1,3637043,3639131,Fvb3-1,LTR,Copia
3859112,3859447,Fvb3-1,3858925,3859775,Fvb3-1,DNA,hAT
4458529,4458891,Fvb3-1,4457687,4460157,Fvb3-1,LTR,Copia
4821881,4823023,Fvb3-1,4821632,4823789,Fvb3-1,DNA,CMC-EnSpm
4822297,4823387,Fvb3-1,4821632,4823789,Fvb3-1,DNA,CMC-EnSpm
5094726,5096125,Fvb3-1,5094705,5096129,Fvb3-1,LTR,Copia
5097918,5098319,Fvb3-1,5096405,5098756,Fvb3-1,DNA,CMC-EnSpm
5099138,5099776,Fvb3-1,5098757,5100138,Fvb3-1,LTR,Unknown
5324701,5325076,Fvb3-1,5324614,5325451,Fvb3-1,DNA,CMC-EnSpm
5496121,5496634,Fvb3-1,5495688,5496819,Fvb3-1,LTR,Gypsy
6092521,6096615,Fvb3-1,6088953,6096826,Fvb3-1,LTR,Gypsy
6366279,6366749,Fvb3-1,6366276,6367018,Fvb3-1,LTR,Unknown
6623041,6623352,Fvb3-1,6622730,6623807,Fvb3-1,LTR,Unknown
6759505,6759714,Fvb3-1,6759369,6759894,Fvb3-1,LTR,Copia
6768304,6768761,Fvb3-1,6767714,6769939,Fvb3-1,DNA,MULE
7032792,7033316,Fvb3-1,7032658,7033885,Fvb3-1,LTR,Gypsy
7074757,7075110,Fvb3-1,7074267,7075134,Fvb3-1,LTR,Copia
7168486,7169010,Fvb3-1,7167682,7169144,Fvb3-1,LTR,Gypsy
7445358,7446461,Fvb3-1,7445045,7447518,Fvb3-1,LTR,Copia
7603589,7604623,Fvb3-1,7603330,7605319,Fvb3-1,DNA,PIF-Harbinger
8151470,8152392,Fvb3-1,8150690,8152902,Fvb3-1,Unknown,Unknown
8164808,8165417,Fvb3-1,8162974,8167765,Fvb3-1,DNA,CMC-EnSpm
8227109,8227561,Fvb3-1,8226905,8228860,Fvb3-1,DNA,CMC-EnSpm
8227757,8228380,Fvb3-1,8226905,8228860,Fvb3-1,DNA,CMC-EnSpm
8397740,8397985,Fvb3-1,8397607,8398018,Fvb3-1,LTR,Copia
9001087,9002169,Fvb3-1,9001038,9003197,Fvb3-1,LTR,Gypsy
9002188,9002699,Fvb3-1,9001038,9003197,Fvb3-1,LTR,Gypsy
9002704,9003116,Fvb3-1,9001038,9003197,Fvb3-1,LTR,Gypsy
9208707,9210311,Fvb3-1,9208558,9210880,Fvb3-1,LTR,Unknown
9257108,9257293,Fvb3-1,9256711,9257370,Fvb3-1,DNA,Unknown
9355051,9356344,Fvb3-1,9354803,9356384,Fvb3-1,DNA,CMC-EnSpm
9376354,9378165,Fvb3-1,9375801,9378947,Fvb3-1,DNA,CMC-EnSpm
9569218,9569691,Fvb3-1,9569043,9569775,Fvb3-1,LINE,None
9657348,9657653,Fvb3-1,9657334,9658599,Fvb3-1,DNA,MULE
9784306,9784668,Fvb3-1,9784179,9784763,Fvb3-1,Unknown,Unknown
10219094,10219414,Fvb3-1,10218985,10219531,Fvb3-1,LINE,None
10644357,10644590,Fvb3-1,10643090,10644688,Fvb3-1,LTR,Gypsy
10668803,10669218,Fvb3-1,10668076,10669296,Fvb3-1,DNA,MULE
11190770,11192075,Fvb3-1,11190203,11192527,Fvb3-1,LTR,Unknown
11644235,11645603,Fvb3-1,11643890,11645748,Fvb3-1,DNA,PIF-Harbinger
11690578,11690847,Fvb3-1,11689957,11691657,Fvb3-1,DNA,PIF-Harbinger
12639644,12640144,Fvb3-1,12639443,12641083,Fvb3-1,LTR,Gypsy
12711976,12714292,Fvb3-1,12711319,12715387,Fvb3-1,DNA,CMC-EnSpm
12714359,12714649,Fvb3-1,12711319,12715387,Fvb3-1,DNA,CMC-EnSpm
12750056,12750470,Fvb3-1,12749986,12752573,Fvb3-1,LTR,Copia
12750487,12751531,Fvb3-1,12749986,12752573,Fvb3-1,LTR,Copia
13524256,13525081,Fvb3-1,13524075,13525466,Fvb3-1,LTR,Gypsy
13527144,13527653,Fvb3-1,13527072,13531493,Fvb3-1,LTR,Gypsy
13527686,13531399,Fvb3-1,13527072,13531493,Fvb3-1,LTR,Gypsy
14309855,14310276,Fvb3-1,14308959,14310334,Fvb3-1,LTR,Gypsy
15416440,15416671,Fvb3-1,15416340,15416903,Fvb3-1,LTR,Copia
15416721,15416912,Fvb3-1,15416583,15417232,Fvb3-1,LTR,Unknown
15830486,15831386,Fvb3-1,15830221,15832276,Fvb3-1,LTR,Copia
15860958,15861971,Fvb3-1,15860894,15862624,Fvb3-1,LTR,Copia
16978544,16978941,Fvb3-1,16978537,16979049,Fvb3-1,LTR,Copia
17341966,17342345,Fvb3-1,17341941,17342453,Fvb3-1,LTR,Copia
17464839,17465534,Fvb3-1,17464767,17467116,Fvb3-1,DNA,CMC-EnSpm
17573318,17574284,Fvb3-1,17573049,17574468,Fvb3-1,Unknown,Unknown
17753152,17753409,Fvb3-1,17752886,17754305,Fvb3-1,Unknown,Unknown
17753494,17754121,Fvb3-1,17752886,17754305,Fvb3-1,Unknown,Unknown
17768503,17769970,Fvb3-1,17768206,17771445,Fvb3-1,DNA,PIF-Harbinger
17793993,17794842,Fvb3-1,17793834,17795046,Fvb3-1,DNA,CMC-EnSpm
17796386,17797051,Fvb3-1,17796305,17797257,Fvb3-1,DNA,CMC-EnSpm
18456968,18457261,Fvb3-1,18455733,18457761,Fvb3-1,DNA,MULE
18898603,18898871,Fvb3-1,18898300,18898983,Fvb3-1,LTR,Copia
18934991,18935413,Fvb3-1,18934521,18935771,Fvb3-1,DNA,CMC-EnSpm
19035061,19035444,Fvb3-1,19034883,19035446,Fvb3-1,LINE,None
19224064,19224591,Fvb3-1,19223675,19224598,Fvb3-1,LTR,Copia
19331544,19332327,Fvb3-1,19331161,19332708,Fvb3-1,DNA,Unknown
19445036,19446970,Fvb3-1,19444234,19447159,Fvb3-1,DNA,CMC-EnSpm
19569809,19570264,Fvb3-1,19569705,19570399,Fvb3-1,LTR,Copia
19957785,19958156,Fvb3-1,19954738,19959129,Fvb3-1,LTR,Unknown
20577535,20578038,Fvb3-1,20577237,20578110,Fvb3-1,DNA,CMC-EnSpm
20579897,20581204,Fvb3-1,20578754,20581575,Fvb3-1,DNA,MULE
20637935,20638223,Fvb3-1,20637455,20638822,Fvb3-1,DNA,Unknown
20638259,20638729,Fvb3-1,20637455,20638822,Fvb3-1,DNA,Unknown
20840352,20840668,Fvb3-1,20839560,20841437,Fvb3-1,LTR,Copia
21173711,21175121,Fvb3-1,21173568,21175779,Fvb3-1,DNA,PIF-Harbinger
21334679,21335048,Fvb3-1,21334230,21335073,Fvb3-1,LTR,Unknown
21677690,21678087,Fvb3-1,21677528,21678165,Fvb3-1,Unknown,Unknown
21864555,21864875,Fvb3-1,21864400,21864984,Fvb3-1,LINE,None
22266749,22270162,Fvb3-1,22264636,22270261,Fvb3-1,DNA,CMC-EnSpm
22308588,22309448,Fvb3-1,22308506,22309515,Fvb3-1,LINE,None
22721193,22721409,Fvb3-1,22721178,22722828,Fvb3-1,LTR,Gypsy
22721464,22722426,Fvb3-1,22721178,22722828,Fvb3-1,LTR,Gypsy
22726665,22730856,Fvb3-1,22723125,22730951,Fvb3-1,LTR,Gypsy
23249099,23249377,Fvb3-1,23249010,23249380,Fvb3-1,LTR,Unknown
23249099,23249377,Fvb3-1,23249058,23249426,Fvb3-1,LTR,Copia
23505238,23506389,Fvb3-1,23505046,23506774,Fvb3-1,DNA,MULE
23630695,23630998,Fvb3-1,23630324,23631226,Fvb3-1,DNA,hAT
23950540,23950809,Fvb3-1,23949917,23951617,Fvb3-1,DNA,PIF-Harbinger
24038058,24038955,Fvb3-1,24038019,24039112,Fvb3-1,LINE,None
25008661,25009087,Fvb3-1,25008486,25009536,Fvb3-1,Unknown,Unknown
25402379,25402873,Fvb3-1,25401452,25402942,Fvb3-1,LINE,None
25605293,25605799,Fvb3-1,25604907,25606388,Fvb3-1,LINE,None
26627050,26635437,Fvb3-1,26626995,26635899,Fvb3-1,Unknown,Unknown
27200113,27200694,Fvb3-1,27199285,27200773,Fvb3-1,LINE,None
27656056,27657266,Fvb3-1,27655856,27657586,Fvb3-1,DNA,CMC-EnSpm
27656520,27657564,Fvb3-1,27655856,27657586,Fvb3-1,DNA,CMC-EnSpm
28061714,28061929,Fvb3-1,28061681,28062004,Fvb3-1,DNA,Unknown
28061714,28061929,Fvb3-1,28061698,28062064,Fvb3-1,LTR,Copia
28647469,28647750,Fvb3-1,28647419,28647773,Fvb3-1,LTR,Copia
29535235,29536018,Fvb3-1,29533091,29536824,Fvb3-1,DNA,PIF-Harbinger
29747203,29747594,Fvb3-1,29747042,29747901,Fvb3-1,Unknown,Unknown
31211332,31212282,Fvb3-1,31211292,31213445,Fvb3-1,LINE,None
175402,176513,Fvb3-2,175388,176602,Fvb3-2,DNA,CMC-EnSpm
438231,439165,Fvb3-2,437777,439896,Fvb3-2,Unknown,Unknown
910226,910745,Fvb3-2,910211,910750,Fvb3-2,LINE,None
1570290,1570694,Fvb3-2,1569933,1571115,Fvb3-2,Unknown,Unknown
1712092,1712356,Fvb3-2,1711738,1712709,Fvb3-2,DNA,hAT
2022070,2022779,Fvb3-2,2021582,2022964,Fvb3-2,LTR,Unknown
2528848,2529218,Fvb3-2,2528759,2529221,Fvb3-2,LINE,None
3286786,3287034,Fvb3-2,3286545,3290886,Fvb3-2,DNA,Unknown
3287370,3290728,Fvb3-2,3286545,3290886,Fvb3-2,DNA,Unknown
3287445,3287824,Fvb3-2,3286545,3290886,Fvb3-2,DNA,Unknown
3451678,3452731,Fvb3-2,3451589,3452803,Fvb3-2,DNA,CMC-EnSpm
4576113,4576319,Fvb3-2,4575668,4577545,Fvb3-2,LINE,None
4576347,4577450,Fvb3-2,4575668,4577545,Fvb3-2,LINE,None
4724667,4724905,Fvb3-2,4724524,4725688,Fvb3-2,LINE,None
4762681,4763171,Fvb3-2,4762465,4763345,Fvb3-2,DNA,hAT
4785721,4786035,Fvb3-2,4785657,4786243,Fvb3-2,LTR,Copia
5100628,5101556,Fvb3-2,5100197,5101982,Fvb3-2,LTR,Gypsy
5269674,5278133,Fvb3-2,5268336,5278216,Fvb3-2,Unknown,Unknown
5380619,5381326,Fvb3-2,5380273,5381352,Fvb3-2,Unknown,Unknown
5923703,5924301,Fvb3-2,5923541,5924720,Fvb3-2,DNA,PIF-Harbinger
5924305,5924601,Fvb3-2,5923541,5924720,Fvb3-2,DNA,PIF-Harbinger
6864237,6864611,Fvb3-2,6863867,6864919,Fvb3-2,Unknown,Unknown
6946566,6946835,Fvb3-2,6945942,6947645,Fvb3-2,DNA,PIF-Harbinger
7119908,7120227,Fvb3-2,7119858,7120259,Fvb3-2,LTR,Copia
7415718,7416262,Fvb3-2,7415694,7416347,Fvb3-2,Unknown,Unknown
7936987,7937518,Fvb3-2,7936838,7938235,Fvb3-2,LTR,Unknown
8027008,8027625,Fvb3-2,8026315,8027723,Fvb3-2,LTR,Gypsy
8315512,8316061,Fvb3-2,8315257,8316092,Fvb3-2,Unknown,Unknown
8467524,8467811,Fvb3-2,8467506,8467985,Fvb3-2,LTR,Copia
8467880,8468071,Fvb3-2,8467759,8468834,Fvb3-2,LTR,Unknown
8843872,8844051,Fvb3-2,8842056,8844088,Fvb3-2,DNA,CMC-EnSpm
9046583,9046841,Fvb3-2,9046360,9046945,Fvb3-2,LINE,None
9463441,9463719,Fvb3-2,9462884,9464101,Fvb3-2,Unknown,Unknown
10522350,10522676,Fvb3-2,10521856,10522877,Fvb3-2,DNA,PIF-Harbinger
10743720,10744095,Fvb3-2,10743399,10744364,Fvb3-2,LINE,None
10834140,10834555,Fvb3-2,10833984,10835307,Fvb3-2,DNA,CMC-EnSpm
10916029,10916631,Fvb3-2,10915769,10916634,Fvb3-2,Unknown,Unknown
11127532,11128021,Fvb3-2,11127446,11128100,Fvb3-2,Unknown,Unknown
11189629,11189850,Fvb3-2,11189437,11189876,Fvb3-2,DNA,hAT
11413804,11414004,Fvb3-2,11413164,11414121,Fvb3-2,LTR,Copia
11614567,11614752,Fvb3-2,11614283,11615412,Fvb3-2,Unknown,Unknown
11627522,11627795,Fvb3-2,11627502,11628130,Fvb3-2,DNA,hAT
11983168,11983473,Fvb3-2,11982916,11983545,Fvb3-2,Unknown,Unknown
12054644,12055072,Fvb3-2,12054628,12055169,Fvb3-2,LTR,Copia
12086587,12086844,Fvb3-2,12086559,12086849,Fvb3-2,DNA,CMC-EnSpm
12089262,12089613,Fvb3-2,12089077,12089619,Fvb3-2,LTR,Copia
12267512,12267958,Fvb3-2,12267407,12269077,Fvb3-2,LTR,Gypsy
12268001,12268239,Fvb3-2,12267407,12269077,Fvb3-2,LTR,Gypsy
12457893,12458362,Fvb3-2,12457835,12458510,Fvb3-2,Unknown,Unknown
13014945,13016084,Fvb3-2,13014691,13016827,Fvb3-2,DNA,CMC-EnSpm
13633930,13634848,Fvb3-2,13633092,13635151,Fvb3-2,DNA,CMC-EnSpm
13898396,13898758,Fvb3-2,13898099,13899027,Fvb3-2,DNA,PIF-Harbinger
14395340,14395915,Fvb3-2,14395205,14396016,Fvb3-2,Unknown,Unknown
15007498,15007949,Fvb3-2,15007476,15008275,Fvb3-2,DNA,MULE
15170427,15170708,Fvb3-2,15170133,15170976,Fvb3-2,DNA,MULE
15305671,15306052,Fvb3-2,15303859,15306053,Fvb3-2,DNA,CMC-EnSpm
15371117,15371590,Fvb3-2,15370767,15371778,Fvb3-2,DNA,CMC-EnSpm
15872198,15873622,Fvb3-2,15872034,15873728,Fvb3-2,LTR,Gypsy
15940216,15940702,Fvb3-2,15939834,15941220,Fvb3-2,DNA,CMC-EnSpm
16210744,16211967,Fvb3-2,16207536,16212400,Fvb3-2,DNA,Unknown
16242918,16243465,Fvb3-2,16240482,16243484,Fvb3-2,DNA,CMC-EnSpm
16264132,16264503,Fvb3-2,16263664,16264925,Fvb3-2,Unknown,Unknown
16413118,16415385,Fvb3-2,16412745,16416457,Fvb3-2,LTR,Gypsy
16537476,16537712,Fvb3-2,16537428,16538136,Fvb3-2,DNA,PIF-Harbinger
16592374,16593421,Fvb3-2,16588127,16593504,Fvb3-2,DNA,CMC-EnSpm
17312673,17312993,Fvb3-2,17312418,17313446,Fvb3-2,LTR,Unknown
17405255,17405911,Fvb3-2,17404141,17406008,Fvb3-2,LTR,Gypsy
17528078,17528387,Fvb3-2,17528005,17528401,Fvb3-2,LTR,Copia
17625056,17625465,Fvb3-2,17624793,17625534,Fvb3-2,LINE,None
17813954,17817983,Fvb3-2,17806957,17819388,Fvb3-2,LTR,Copia
18967300,18967785,Fvb3-2,18966823,18967951,Fvb3-2,DNA,PIF-Harbinger
19065906,19066175,Fvb3-2,19065088,19066798,Fvb3-2,DNA,PIF-Harbinger
19180440,19181213,Fvb3-2,19180263,19181252,Fvb3-2,LINE,None
19210256,19210956,Fvb3-2,19210150,19211136,Fvb3-2,DNA,MULE
19262153,19262659,Fvb3-2,19261597,19262738,Fvb3-2,LINE,None
