g_start,g_stop,g_chromosome,t_start,t_stop,t_chromosome,t_type,t_family
15377039,15377302,Fvb2-4,15376450,15377648,Fvb2-4,Unknown,Unknown
15518578,15520288,Fvb2-4,15518261,15520878,Fvb2-4,LTR,Unknown
15646435,15646811,Fvb2-4,15646429,15647209,Fvb2-4,DNA,hAT
15927329,15927598,Fvb2-4,15926501,15928690,Fvb2-4,DNA,PIF-Harbinger
15927773,15928420,Fvb2-4,15926501,15928690,Fvb2-4,DNA,PIF-Harbinger
16317125,16317702,Fvb2-4,16315354,16317873,Fvb2-4,LTR,Gypsy
16445657,16446150,Fvb2-4,16445631,16446189,Fvb2-4,Unknown,Unknown
17020007,17020350,Fvb2-4,17019791,17020389,Fvb2-4,DNA,hAT
17310503,17310927,Fvb2-4,17309602,17311449,Fvb2-4,Unknown,Unknown
17310949,17311146,Fvb2-4,17309602,17311449,Fvb2-4,Unknown,Unknown
17370614,17370922,Fvb2-4,17370447,17370948,Fvb2-4,Unknown,Unknown
18205114,18205395,Fvb2-4,18205052,18205406,Fvb2-4,LTR,Copia
18499011,18499298,Fvb2-4,18497444,18500626,Fvb2-4,Unknown,Unknown
18499319,18500132,Fvb2-4,18497444,18500626,Fvb2-4,Unknown,Unknown
18570901,18571125,Fvb2-4,18570645,18574866,Fvb2-4,DNA,CMC-EnSpm
19091456,19091987,Fvb2-4,19089915,19092082,Fvb2-4,DNA,PIF-Harbinger
19130199,19130625,Fvb2-4,19130160,19130708,Fvb2-4,Unknown,Unknown
19269011,19269786,Fvb2-4,19268792,19269869,Fvb2-4,LINE,None
19535599,19536428,Fvb2-4,19535491,19536591,Fvb2-4,DNA,PIF-Harbinger
19921392,19921655,Fvb2-4,19920974,19922868,Fvb2-4,LTR,Gypsy
19922335,19922541,Fvb2-4,19920974,19922868,Fvb2-4,LTR,Gypsy
20030549,20030788,Fvb2-4,20030382,20030985,Fvb2-4,DNA,Unknown
20317528,20317750,Fvb2-4,20317193,20317801,Fvb2-4,Unknown,Unknown
20369505,20369762,Fvb2-4,20369477,20369900,Fvb2-4,DNA,PIF-Harbinger
20398167,20398607,Fvb2-4,20397851,20398664,Fvb2-4,DNA,CMC-EnSpm
20399474,20400770,Fvb2-4,20399410,20401837,Fvb2-4,DNA,CMC-EnSpm
20400828,20401583,Fvb2-4,20399410,20401837,Fvb2-4,DNA,CMC-EnSpm
20815194,20817358,Fvb2-4,20815071,20822557,Fvb2-4,LTR,Gypsy
21752262,21752636,Fvb2-4,21751788,21752976,Fvb2-4,Unknown,Unknown
22043915,22044109,Fvb2-4,22043880,22046548,Fvb2-4,DNA,CMC-EnSpm
22059460,22059699,Fvb2-4,22058326,22059718,Fvb2-4,DNA,PIF-Harbinger
22489748,22489954,Fvb2-4,22489593,22491118,Fvb2-4,LTR,Copia
23818013,23818551,Fvb2-4,23817952,23818560,Fvb2-4,Unknown,Unknown
24235673,24236304,Fvb2-4,24235626,24236394,Fvb2-4,LINE,None
25487995,25488264,Fvb2-4,25487185,25488887,Fvb2-4,DNA,PIF-Harbinger
25717311,25718387,Fvb2-4,25716806,25718539,Fvb2-4,Unknown,Unknown
25950200,25950469,Fvb2-4,25949584,25951279,Fvb2-4,DNA,PIF-Harbinger
257800,258691,Fvb2-1,256989,259414,Fvb2-1,DNA,PIF-Harbinger
694366,698139,Fvb2-1,694240,698143,Fvb2-1,LTR,Gypsy
1066995,1067278,Fvb2-1,1066741,1068779,Fvb2-1,DNA,CMC-EnSpm
1067432,1068285,Fvb2-1,1066741,1068779,Fvb2-1,DNA,CMC-EnSpm
1304764,1306197,Fvb2-1,1303940,1306383,Fvb2-1,Unknown,Unknown
1649358,1650226,Fvb2-1,1648975,1650257,Fvb2-1,LTR,Gypsy
2041330,2041807,Fvb2-1,2041094,2042314,Fvb2-1,DNA,PIF-Harbinger
2315717,2316215,Fvb2-1,2315660,2316488,Fvb2-1,LTR,Unknown
2377419,2377646,Fvb2-1,2375233,2377740,Fvb2-1,LTR,Gypsy
2775254,2776056,Fvb2-1,2774759,2776304,Fvb2-1,LTR,Gypsy
2880683,2881541,Fvb2-1,2880137,2881800,Fvb2-1,Unknown,Unknown
2915829,2916314,Fvb2-1,2915505,2916675,Fvb2-1,Unknown,Unknown
2945557,2946366,Fvb2-1,2945494,2947041,Fvb2-1,LTR,Copia
2975598,2976026,Fvb2-1,2975121,2976280,Fvb2-1,Unknown,Unknown
3147785,3151435,Fvb2-1,3146172,3151829,Fvb2-1,DNA,Unknown
3306631,3307486,Fvb2-1,3306230,3307768,Fvb2-1,LINE,None
4404331,4404551,Fvb2-1,4403934,4406347,Fvb2-1,DNA,hAT
5462486,5462737,Fvb2-1,5461963,5462775,Fvb2-1,DNA,MULE
5503298,5503598,Fvb2-1,5503287,5504244,Fvb2-1,DNA,PIF-Harbinger
5629201,5629898,Fvb2-1,5628546,5630478,Fvb2-1,DNA,PIF-Harbinger
6126633,6127057,Fvb2-1,6126612,6127071,Fvb2-1,LINE,None
6239332,6241129,Fvb2-1,6238226,6242438,Fvb2-1,LTR,Unknown
6993463,6993857,Fvb2-1,6993275,6994008,Fvb2-1,LTR,Unknown
7321792,7322192,Fvb2-1,7321726,7322291,Fvb2-1,DNA,PIF-Harbinger
7531004,7531419,Fvb2-1,7530310,7535082,Fvb2-1,LTR,Unknown
7612577,7613519,Fvb2-1,7612394,7613735,Fvb2-1,Unknown,Unknown
7734452,7734634,Fvb2-1,7734423,7735283,Fvb2-1,LINE,None
7739874,7740443,Fvb2-1,7739654,7740453,Fvb2-1,LINE,None
7852338,7852925,Fvb2-1,7851501,7858234,Fvb2-1,LTR,Unknown
7866743,7867120,Fvb2-1,7866514,7867395,Fvb2-1,DNA,hAT
7970290,7970517,Fvb2-1,7970069,7971179,Fvb2-1,DNA,MULE
7994108,7996469,Fvb2-1,7993891,7996809,Fvb2-1,LTR,Unknown
8065923,8066333,Fvb2-1,8065735,8066588,Fvb2-1,Unknown,Unknown
8125622,8126260,Fvb2-1,8125260,8126643,Fvb2-1,LTR,Unknown
8179423,8180196,Fvb2-1,8178984,8180386,Fvb2-1,Unknown,Unknown
8228190,8229358,Fvb2-1,8227834,8230291,Fvb2-1,LTR,Copia
8351205,8351812,Fvb2-1,8351176,8351893,Fvb2-1,LINE,None
8366477,8367079,Fvb2-1,8366028,8367128,Fvb2-1,LINE,None
8531235,8531932,Fvb2-1,8530975,8533125,Fvb2-1,DNA,CMC-EnSpm
8637873,8638777,Fvb2-1,8637453,8638868,Fvb2-1,DNA,Unknown
8798441,8798740,Fvb2-1,8798258,8799950,Fvb2-1,LTR,Copia
8798759,8799463,Fvb2-1,8798258,8799950,Fvb2-1,LTR,Copia
8975295,8976128,Fvb2-1,8975066,8976195,Fvb2-1,LTR,Gypsy
8977230,8977704,Fvb2-1,8976541,8978201,Fvb2-1,LTR,Gypsy
9071032,9071859,Fvb2-1,9070992,9072650,Fvb2-1,LTR,Copia
9380092,9381580,Fvb2-1,9380002,9381589,Fvb2-1,LINE,None
10015800,10016009,Fvb2-1,10015620,10016142,Fvb2-1,LTR,Copia
10513990,10514964,Fvb2-1,10513868,10515671,Fvb2-1,LTR,Gypsy
10522811,10526744,Fvb2-1,10522754,10526872,Fvb2-1,LTR,Gypsy
10687441,10687713,Fvb2-1,10687437,10687791,Fvb2-1,DNA,MULE
10733562,10733747,Fvb2-1,10732379,10733902,Fvb2-1,LTR,Copia
11404656,11404898,Fvb2-1,11404603,11405772,Fvb2-1,DNA,MULE
11436120,11437434,Fvb2-1,11435775,11437632,Fvb2-1,DNA,PIF-Harbinger
11475245,11475487,Fvb2-1,11475135,11475801,Fvb2-1,LTR,Gypsy
12546256,12546691,Fvb2-1,12545574,12546866,Fvb2-1,LINE,None
13421711,13422227,Fvb2-1,13421294,13422394,Fvb2-1,LINE,None
14194637,14194915,Fvb2-1,14194128,14194942,Fvb2-1,LTR,Unknown
14364294,14367554,Fvb2-1,14364194,14368097,Fvb2-1,LTR,Gypsy
14371860,14374156,Fvb2-1,14368477,14376342,Fvb2-1,LTR,Gypsy
14374175,14376245,Fvb2-1,14368477,14376342,Fvb2-1,LTR,Gypsy
14381453,14381861,Fvb2-1,14381351,14381877,Fvb2-1,LTR,Copia
14398614,14401874,Fvb2-1,14398514,14402417,Fvb2-1,LTR,Gypsy
14406180,14408476,Fvb2-1,14402795,14410662,Fvb2-1,LTR,Gypsy
14408495,14410565,Fvb2-1,14402795,14410662,Fvb2-1,LTR,Gypsy
14415773,14416181,Fvb2-1,14415669,14416307,Fvb2-1,LTR,Copia
15159589,15159795,Fvb2-1,15159485,15159963,Fvb2-1,DNA,PIF-Harbinger
15184368,15184573,Fvb2-1,15184093,15186404,Fvb2-1,DNA,hAT
16195922,16196245,Fvb2-1,16195056,16198684,Fvb2-1,DNA,CMC-EnSpm
16347884,16348957,Fvb2-1,16346306,16349496,Fvb2-1,Unknown,Unknown
16770118,16770504,Fvb2-1,16770111,16771841,Fvb2-1,LTR,Copia
16798959,16799350,Fvb2-1,16798332,16801111,Fvb2-1,DNA,MULE
16803020,16803719,Fvb2-1,16801218,16803978,Fvb2-1,DNA,CMC-EnSpm
16996453,16997634,Fvb2-1,16995651,16997926,Fvb2-1,LTR,Unknown
17153769,17154203,Fvb2-1,17153613,17154430,Fvb2-1,Unknown,Unknown
17183332,17186071,Fvb2-1,17183049,17186162,Fvb2-1,DNA,hAT
18066748,18067292,Fvb2-1,18066331,18067317,Fvb2-1,LTR,Unknown
19035664,19035852,Fvb2-1,19035596,19035948,Fvb2-1,LTR,Unknown
19035664,19035852,Fvb2-1,19035651,19036203,Fvb2-1,LTR,Copia
19040141,19042044,Fvb2-1,19040135,19042532,Fvb2-1,DNA,CMC-EnSpm
19344312,19344651,Fvb2-1,19344162,19347897,Fvb2-1,LTR,Gypsy
19661632,19661866,Fvb2-1,19661494,19661870,Fvb2-1,DNA,Unknown
19902855,19903430,Fvb2-1,19902520,19904565,Fvb2-1,LTR,Copia
19903695,19904080,Fvb2-1,19902520,19904565,Fvb2-1,LTR,Copia
21650821,21651111,Fvb2-1,21650807,21651169,Fvb2-1,LTR,Copia
21844364,21845219,Fvb2-1,21844270,21845386,Fvb2-1,DNA,PIF-Harbinger
22181551,22182438,Fvb2-1,22180365,22182693,Fvb2-1,DNA,CMC-EnSpm
22355862,22356122,Fvb2-1,22355559,22356873,Fvb2-1,LTR,Unknown
24418401,24419603,Fvb2-1,24418308,24420089,Fvb2-1,Unknown,Unknown
24606339,24607117,Fvb2-1,24606309,24607335,Fvb2-1,DNA,MULE
25051067,25051903,Fvb2-1,25050840,25051954,Fvb2-1,LINE,None
25606544,25606729,Fvb2-1,25606455,25606885,Fvb2-1,Unknown,Unknown
171873,172142,Fvb2-2,171276,172244,Fvb2-2,DNA,PIF-Harbinger
623330,623952,Fvb2-2,623328,624021,Fvb2-2,LTR,Gypsy
1826234,1826713,Fvb2-2,1826035,1826948,Fvb2-2,Unknown,Unknown
3016316,3016582,Fvb2-2,3016253,3016625,Fvb2-2,LTR,Copia
3042528,3042894,Fvb2-2,3042517,3043025,Fvb2-2,Unknown,Unknown
3211650,3211922,Fvb2-2,3211057,3211962,Fvb2-2,Unknown,Unknown
3263809,3263991,Fvb2-2,3263613,3264026,Fvb2-2,DNA,Unknown
3277484,3278122,Fvb2-2,3277103,3278483,Fvb2-2,LTR,Unknown
3496268,3497122,Fvb2-2,3495706,3497197,Fvb2-2,DNA,PIF-Harbinger
4989090,4989636,Fvb2-2,4988870,4990058,Fvb2-2,Unknown,Unknown
5651552,5652067,Fvb2-2,5650910,5652242,Fvb2-2,DNA,CMC-EnSpm
6414816,6415059,Fvb2-2,6414515,6415083,Fvb2-2,Unknown,Unknown
6473822,6474007,Fvb2-2,6473750,6474394,Fvb2-2,DNA,Unknown
6954263,6954928,Fvb2-2,6954257,6955281,Fvb2-2,Unknown,Unknown
8086593,8087082,Fvb2-2,8085687,8087328,Fvb2-2,DNA,Unknown
8953635,8954612,Fvb2-2,8952972,8956705,Fvb2-2,DNA,PIF-Harbinger
10057255,10057716,Fvb2-2,10056393,10057770,Fvb2-2,LTR,Copia
10161316,10161498,Fvb2-2,10161067,10162188,Fvb2-2,LINE,None
10161766,10162183,Fvb2-2,10161067,10162188,Fvb2-2,LINE,None
10805418,10805684,Fvb2-2,10805351,10805757,Fvb2-2,LTR,Copia
11035532,11035868,Fvb2-2,11035457,11036133,Fvb2-2,Unknown,Unknown
11099962,11101009,Fvb2-2,11099717,11101378,Fvb2-2,LINE,None
11100953,11101270,Fvb2-2,11099717,11101378,Fvb2-2,LINE,None
11175192,11175974,Fvb2-2,11175169,11176550,Fvb2-2,LTR,Gypsy
11322199,11323576,Fvb2-2,11322130,11324041,Fvb2-2,LTR,Copia
11492132,11492410,Fvb2-2,11491853,11493155,Fvb2-2,LTR,Unknown
11505348,11505707,Fvb2-2,11505197,11506125,Fvb2-2,Unknown,Unknown
11685652,11685840,Fvb2-2,11685478,11686493,Fvb2-2,LTR,Unknown
11832640,11832819,Fvb2-2,11832407,11833054,Fvb2-2,DNA,Unknown
11967902,11968471,Fvb2-2,11967893,11968844,Fvb2-2,LINE,None
12304594,12304961,Fvb2-2,12304270,12305018,Fvb2-2,DNA,Unknown
12374046,12374456,Fvb2-2,12373842,12374558,Fvb2-2,LTR,Copia
12619981,12620217,Fvb2-2,12619317,12620265,Fvb2-2,DNA,PIF-Harbinger
12751106,12751374,Fvb2-2,12750962,12751419,Fvb2-2,LINE,None
13053755,13054050,Fvb2-2,13053669,13054235,Fvb2-2,LINE,None
13095242,13095759,Fvb2-2,13095240,13096084,Fvb2-2,Unknown,Unknown
13585226,13585640,Fvb2-2,13585136,13585788,Fvb2-2,LINE,None
13714255,13714482,Fvb2-2,13714254,13714720,Fvb2-2,LINE,None
13939181,13939546,Fvb2-2,13939053,13939800,Fvb2-2,Unknown,Unknown
14052281,14053076,Fvb2-2,14051926,14053248,Fvb2-2,LINE,None
14087009,14087324,Fvb2-2,14086941,14088442,Fvb2-2,LINE,None
14833162,14833374,Fvb2-2,14831195,14837674,Fvb2-2,LINE,None
15074027,15074918,Fvb2-2,15073978,15075641,Fvb2-2,DNA,PIF-Harbinger
15430530,15431000,Fvb2-2,15430295,15431200,Fvb2-2,Unknown,Unknown
15655710,15656188,Fvb2-2,15655706,15657157,Fvb2-2,LINE,None
15928129,15928965,Fvb2-2,15928116,15928999,Fvb2-2,DNA,hAT
16033878,16034213,Fvb2-2,16032721,16034284,Fvb2-2,LINE,None
16488874,16489359,Fvb2-2,16488813,16489489,Fvb2-2,Unknown,Unknown
16494454,16495028,Fvb2-2,16493389,16495038,Fvb2-2,DNA,hAT
16981937,16982440,Fvb2-2,16981870,16982584,Fvb2-2,Unknown,Unknown
17070529,17070761,Fvb2-2,17070497,17071170,Fvb2-2,LINE,None
17491570,17491821,Fvb2-2,17491499,17492643,Fvb2-2,LINE,None
17492939,17493212,Fvb2-2,17492707,17493221,Fvb2-2,LINE,None
17564292,17564986,Fvb2-2,17564195,17565202,Fvb2-2,LINE,None
17716059,17716373,Fvb2-2,17715752,17716532,Fvb2-2,Unknown,Unknown
17717266,17717791,Fvb2-2,17717082,17717833,Fvb2-2,Unknown,Unknown
18000022,18000341,Fvb2-2,17996125,18001291,Fvb2-2,DNA,CMC-EnSpm
18259773,18260822,Fvb2-2,18259623,18263058,Fvb2-2,DNA,CMC-EnSpm
18605189,18605680,Fvb2-2,18605122,18605813,Fvb2-2,Unknown,Unknown
18899079,18902774,Fvb2-2,18897498,18903004,Fvb2-2,DNA,Unknown
19424763,19425034,Fvb2-2,19424667,19425107,Fvb2-2,LTR,Copia
19841139,19841543,Fvb2-2,19841011,19842061,Fvb2-2,Unknown,Unknown
19847636,19847836,Fvb2-2,19847248,19848163,Fvb2-2,LINE,None
20422515,20422987,Fvb2-2,20422002,20423528,Fvb2-2,DNA,PIF-Harbinger
20580479,20580811,Fvb2-2,20580437,20582139,Fvb2-2,LTR,Gypsy
21067285,21068294,Fvb2-2,21066631,21068504,Fvb2-2,DNA,PIF-Harbinger
21224485,21225726,Fvb2-2,21224167,21225778,Fvb2-2,LINE,None
21225334,21225610,Fvb2-2,21224167,21225778,Fvb2-2,LINE,None
22015903,22016460,Fvb2-2,22015860,22018581,Fvb2-2,LINE,None
22188258,22188452,Fvb2-2,22188152,22188586,Fvb2-2,LTR,Copia
22380984,22381204,Fvb2-2,22380935,22381293,Fvb2-2,LINE,None
22694432,22695542,Fvb2-2,22693928,22697611,Fvb2-2,DNA,PIF-Harbinger
23304492,23305051,Fvb2-2,23302038,23305663,Fvb2-2,DNA,CMC-EnSpm
24591135,24591620,Fvb2-2,24591074,24591756,Fvb2-2,Unknown,Unknown
24596738,24597013,Fvb2-2,24595664,24597323,Fvb2-2,DNA,hAT
843996,844355,Fvb2-3,842913,848913,Fvb2-3,LTR,Unknown
1758143,1758980,Fvb2-3,1757629,1760124,Fvb2-3,DNA,PIF-Harbinger
1758982,1759239,Fvb2-3,1757629,1760124,Fvb2-3,DNA,PIF-Harbinger
2791955,2794863,Fvb2-3,2791569,2795268,Fvb2-3,DNA,MULE
4134065,4134316,Fvb2-3,4133583,4134382,Fvb2-3,LINE,None
4438964,4440154,Fvb2-3,4438705,4440286,Fvb2-3,Unknown,Unknown
4551375,4552126,Fvb2-3,4551295,4552845,Fvb2-3,DNA,PIF-Harbinger
4993178,4993768,Fvb2-3,4993040,4993914,Fvb2-3,Unknown,Unknown
6279423,6279860,Fvb2-3,6279215,6279907,Fvb2-3,LTR,Copia
8661885,8662555,Fvb2-3,8661543,8662727,Fvb2-3,LTR,Gypsy
9178914,9179183,Fvb2-3,9177985,9180082,Fvb2-3,DNA,MULE
9179190,9180049,Fvb2-3,9177985,9180082,Fvb2-3,DNA,MULE
9932949,9933517,Fvb2-3,9931430,9933731,Fvb2-3,DNA,PIF-Harbinger
9993960,9994196,Fvb2-3,9993393,9994326,Fvb2-3,LINE,None
10192000,10192399,Fvb2-3,10191290,10192711,Fvb2-3,LTR,Gypsy
10452348,10452654,Fvb2-3,10452310,10452661,Fvb2-3,LTR,Copia
10925305,10925625,Fvb2-3,10925018,10926205,Fvb2-3,Unknown,Unknown
11422195,11422443,Fvb2-3,11421791,11423184,Fvb2-3,LTR,Gypsy
11422654,11423085,Fvb2-3,11421791,11423184,Fvb2-3,LTR,Gypsy
11738356,11739168,Fvb2-3,11738255,11746127,Fvb2-3,LTR,Gypsy
11739268,11740739,Fvb2-3,11738255,11746127,Fvb2-3,LTR,Gypsy
11771794,11772346,Fvb2-3,11771785,11772566,Fvb2-3,LINE,None
12093034,12093436,Fvb2-3,12092969,12093438,Fvb2-3,DNA,PIF-Harbinger
12159490,12159947,Fvb2-3,12157051,12160038,Fvb2-3,DNA,CMC-EnSpm
12186340,12187505,Fvb2-3,12186088,12187735,Fvb2-3,DNA,MULE
12397134,12399345,Fvb2-3,12396523,12399951,Fvb2-3,LTR,Gypsy
12630907,12631933,Fvb2-3,12630850,12632253,Fvb2-3,DNA,Unknown
12650353,12651337,Fvb2-3,12649772,12653362,Fvb2-3,LTR,Gypsy
12843425,12843673,Fvb2-3,12843387,12844300,Fvb2-3,LTR,Copia
12975041,12975364,Fvb2-3,12975039,12976086,Fvb2-3,LINE,None
13391680,13392398,Fvb2-3,13391098,13392467,Fvb2-3,LTR,Gypsy
13667400,13667689,Fvb2-3,13667302,13667879,Fvb2-3,LINE,None
14013141,14013428,Fvb2-3,14012136,14015492,Fvb2-3,DNA,hAT
14512120,14513082,Fvb2-3,14511666,14514184,Fvb2-3,Unknown,Unknown
14562691,14563182,Fvb2-3,14562588,14563411,Fvb2-3,DNA,PIF-Harbinger
14626176,14626475,Fvb2-3,14626057,14626498,Fvb2-3,LTR,Copia
14728311,14729052,Fvb2-3,14727821,14729239,Fvb2-3,LTR,Gypsy
14729418,14730357,Fvb2-3,14729268,14730502,Fvb2-3,LTR,Gypsy
15332896,15333129,Fvb2-3,15332856,15333531,Fvb2-3,Unknown,Unknown
15867168,15867620,Fvb2-3,15867110,15868612,Fvb2-3,LINE,None
15867631,15868219,Fvb2-3,15867110,15868612,Fvb2-3,LINE,None
16379408,16380009,Fvb2-3,16379156,16380226,Fvb2-3,DNA,PIF-Harbinger
16548901,16549296,Fvb2-3,16547886,16550506,Fvb2-3,LTR,Unknown
16742582,16743046,Fvb2-3,16742279,16743320,Fvb2-3,LTR,Unknown
16785824,16786324,Fvb2-3,16784987,16786434,Fvb2-3,DNA,CMC-EnSpm
16929584,16931305,Fvb2-3,16929455,16931401,Fvb2-3,LTR,Gypsy
17047789,17048004,Fvb2-3,17047029,17048286,Fvb2-3,LINE,None
17215571,17215786,Fvb2-3,17214670,17216057,Fvb2-3,DNA,CMC-EnSpm
17218230,17218475,Fvb2-3,17217782,17219186,Fvb2-3,DNA,CMC-EnSpm
17456673,17457910,Fvb2-3,17456279,17458235,Fvb2-3,DNA,CMC-EnSpm
17560149,17560598,Fvb2-3,17559756,17560760,Fvb2-3,LINE,None
17975738,17976780,Fvb2-3,17974947,17977136,Fvb2-3,LTR,Copia
18222917,18223886,Fvb2-3,18222592,18223979,Fvb2-3,DNA,Unknown
18303890,18304577,Fvb2-3,18303657,18304789,Fvb2-3,LTR,Gypsy
18402439,18402663,Fvb2-3,18401029,18404708,Fvb2-3,DNA,PIF-Harbinger
18403167,18403999,Fvb2-3,18401029,18404708,Fvb2-3,DNA,PIF-Harbinger
18632778,18636435,Fvb2-3,18632018,18636876,Fvb2-3,DNA,Unknown
18777026,18778597,Fvb2-3,18776585,18778630,Fvb2-3,Unknown,Unknown
19375211,19376031,Fvb2-3,19373652,19376630,Fvb2-3,DNA,hAT
19519781,19520026,Fvb2-3,19519753,19520317,Fvb2-3,DNA,hAT
19571113,19572001,Fvb2-3,19569197,19576544,Fvb2-3,LTR,Copia
19619111,19620094,Fvb2-3,19618597,19620817,Fvb2-3,LTR,Gypsy
19876545,19876763,Fvb2-3,19876405,19877032,Fvb2-3,DNA,CMC-EnSpm
19892631,19893839,Fvb2-3,19892432,19894605,Fvb2-3,DNA,CMC-EnSpm
20783444,20784950,Fvb2-3,20782649,20787224,Fvb2-3,LTR,Gypsy
21039445,21039657,Fvb2-3,21038235,21041686,Fvb2-3,LTR,Unknown
21238144,21238616,Fvb2-3,21237606,21239129,Fvb2-3,DNA,PIF-Harbinger
21238650,21239037,Fvb2-3,21237606,21239129,Fvb2-3,DNA,PIF-Harbinger
21658753,21659728,Fvb2-3,21655644,21659766,Fvb2-3,LTR,Copia
21671533,21673053,Fvb2-3,21670266,21673266,Fvb2-3,Unknown,Unknown
21723019,21724539,Fvb2-3,21722806,21725806,Fvb2-3,Unknown,Unknown
22567318,22568242,Fvb2-3,22564660,22568313,Fvb2-3,DNA,CMC-EnSpm
22645659,22646274,Fvb2-3,22645370,22646589,Fvb2-3,DNA,MULE
22744190,22745066,Fvb2-3,22744111,22745116,Fvb2-3,Unknown,Unknown
22832749,22833698,Fvb2-3,22832485,22833993,Fvb2-3,Unknown,Unknown
23530848,23531291,Fvb2-3,23530843,23532211,Fvb2-3,DNA,CMC-EnSpm
23665562,23665878,Fvb2-3,23665523,23666140,Fvb2-3,DNA,CMC-EnSpm
24032513,24033322,Fvb2-3,24032414,24033637,Fvb2-3,DNA,MULE
102945,103151,Fvb2-4,101781,103306,Fvb2-4,LTR,Copia
1269688,1270022,Fvb2-4,1268741,1271117,Fvb2-4,DNA,PIF-Harbinger
1270054,1270346,Fvb2-4,1268741,1271117,Fvb2-4,DNA,PIF-Harbinger
1350809,1351149,Fvb2-4,1350791,1351174,Fvb2-4,LTR,Copia
1850983,1852024,Fvb2-4,1847949,1852062,Fvb2-4,LTR,Copia
2135802,2135987,Fvb2-4,2135635,2136016,Fvb2-4,DNA,Unknown
2241423,2241639,Fvb2-4,2239860,2242702,Fvb2-4,LTR,Unknown
2374461,2375514,Fvb2-4,2373953,2375627,Fvb2-4,LTR,Gypsy
2654566,2654889,Fvb2-4,2653683,2654930,Fvb2-4,DNA,hAT
2775501,2775815,Fvb2-4,2775484,2776276,Fvb2-4,Unknown,Unknown
2995711,2996790,Fvb2-4,2995523,2997048,Fvb2-4,LINE,None
3040254,3040673,Fvb2-4,3039995,3042119,Fvb2-4,LTR,Copia
3207645,3209275,Fvb2-4,3207455,3209388,Fvb2-4,LTR,Gypsy
3251259,3251818,Fvb2-4,3249800,3255306,Fvb2-4,LTR,Gypsy
3256309,3257571,Fvb2-4,3255918,3259628,Fvb2-4,LTR,Gypsy
3257638,3259530,Fvb2-4,3255918,3259628,Fvb2-4,LTR,Gypsy
3405881,3406543,Fvb2-4,3405398,3407043,Fvb2-4,DNA,MULE
3414630,3414818,Fvb2-4,3413720,3414848,Fvb2-4,DNA,MULE
3880243,3883905,Fvb2-4,3880045,3884321,Fvb2-4,DNA,Unknown
4046456,4047401,Fvb2-4,4045749,4047669,Fvb2-4,DNA,PIF-Harbinger
4349608,4350477,Fvb2-4,4349136,4350895,Fvb2-4,LTR,Gypsy
4350565,4350813,Fvb2-4,4349136,4350895,Fvb2-4,LTR,Gypsy
4378157,4379092,Fvb2-4,4377901,4379324,Fvb2-4,DNA,MULE
4752156,4752362,Fvb2-4,4751835,4752481,Fvb2-4,LTR,Unknown
4752382,4752591,Fvb2-4,4752165,4752732,Fvb2-4,LTR,Copia
4769404,4770535,Fvb2-4,4768867,4770572,Fvb2-4,DNA,CMC-EnSpm
5333304,5333732,Fvb2-4,5332509,5334005,Fvb2-4,LTR,Copia
6240664,6241212,Fvb2-4,6240291,6241386,Fvb2-4,DNA,CMC-EnSpm
6327854,6328339,Fvb2-4,6327374,6328596,Fvb2-4,LTR,Gypsy
6684933,6685540,Fvb2-4,6684781,6685783,Fvb2-4,Unknown,Unknown
7039105,7039832,Fvb2-4,7039002,7040376,Fvb2-4,LTR,Gypsy
7546493,7546684,Fvb2-4,7546481,7547075,Fvb2-4,DNA,PIF-Harbinger
7781083,7781544,Fvb2-4,7780827,7782311,Fvb2-4,LINE,None
7781777,7782265,Fvb2-4,7780827,7782311,Fvb2-4,LINE,None
8032984,8033294,Fvb2-4,8032643,8033436,Fvb2-4,LINE,None
8372379,8372819,Fvb2-4,8371912,8373085,Fvb2-4,Unknown,Unknown
8476777,8477210,Fvb2-4,8476472,8477689,Fvb2-4,DNA,CMC-EnSpm
8790392,8796314,Fvb2-4,8789692,8798629,Fvb2-4,LTR,Gypsy
9057577,9058025,Fvb2-4,9057357,9058620,Fvb2-4,DNA,PIF-Harbinger
9058046,9058489,Fvb2-4,9057357,9058620,Fvb2-4,DNA,PIF-Harbinger
9526222,9527103,Fvb2-4,9526058,9527347,Fvb2-4,Unknown,Unknown
9648061,9648536,Fvb2-4,9647269,9650923,Fvb2-4,DNA,PIF-Harbinger
9660071,9661616,Fvb2-4,9660058,9661707,Fvb2-4,LINE,None
9931150,9932200,Fvb2-4,9931098,9932287,Fvb2-4,LINE,None
9948614,9948964,Fvb2-4,9947066,9949135,Fvb2-4,LTR,Gypsy
10258449,10259118,Fvb2-4,10258370,10259276,Fvb2-4,LINE,None
10588702,10589060,Fvb2-4,10588583,10589141,Fvb2-4,DNA,hAT
11285169,11285630,Fvb2-4,11285006,11285869,Fvb2-4,LINE,None
12114340,12114688,Fvb2-4,12114268,12115847,Fvb2-4,LINE,None
12114804,12115757,Fvb2-4,12114268,12115847,Fvb2-4,LINE,None
12315697,12317459,Fvb2-4,12315412,12317686,Fvb2-4,LTR,Unknown
12586890,12587899,Fvb2-4,12586724,12588568,Fvb2-4,DNA,PIF-Harbinger
12803479,12804032,Fvb2-4,12803171,12804442,Fvb2-4,DNA,MULE
13803832,13804179,Fvb2-4,13803285,13804537,Fvb2-4,DNA,MULE
